source_file,종목명,종목코드,권장호라이즌,last_close,매수가(entry),익절가(tp),손절가(sl),RR,Score_1w,ord_qty,side,confidence,holding_days,valid_until,ATR,buf_close,buf_high,buf_low,요약점수(h1),요약점수(h2),요약점수(h3),ex_base_h1,ex_pen_h1,ex_base_h2,ex_pen_h2,ex_base_h3,ex_pen_h3,flags_h1,flags_h2,flags_h3,warn_bad_RR,h1_MAPE(%),h1_DirAcc(%),h1_Bias,h1_MAE,h1_count,h3_MAPE(%),h3_DirAcc(%),h3_Bias,h3_MAE,h3_count,h2_MAPE(%),h2_DirAcc(%),h2_Bias,h2_MAE,h2_count,risk_cap_used
pred_에스엘_005850.csv,에스엘,005850,h2,41400.0,41200.0,42830.0,40610.0,2.76,210.0,4,BUY,0.487,2,2025-12-02T15:20:00+09:00,1325.0,797.515,1112.263,1109.263,1.95,0.7,0.75,1.0,0.95,0.25,0.45,0.25,0.5,MAPE>MAX;DA<MIN;|Bias|>r*MAE,DA<MIN;|Bias|>r*MAE,MAPE>MAX,0,,,,,,,,,,,2.1906017915310474,54.761904761904766,-423.89611793415924,797.5147621262645,42.0,0.1
pred_현대위아_011210.csv,현대위아,011210,h1,62199.99,61830.0,64790.0,60760.0,2.77,185.0,3,BUY,0.622,1,2025-12-01T15:20:00+09:00,2404.164,1442.498,1442.498,1483.808,0.0,1.7,1.5,0.0,0.0,0.75,0.95,0.75,0.75,,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN,0,1.9178847385377573,61.904761904761905,-140.4638279316039,1057.8679359236435,43.0,,,,,,,,,,,0.1
pred_HL만도_204320.csv,HL만도,204320,h2,46600.0,46290.0,48750.0,45400.0,2.76,185.0,0,BUY,0.378,2,2025-12-02T15:20:00+09:00,2000.0,1200.0,1200.0,1200.0,1.45,0.95,1.95,0.5,0.95,0.0,0.95,1.0,0.95,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,,,,,,,,,,,3.068205059699091,52.38095238095239,-863.3201863084514,1184.0687900781627,42.0,0.1
pred_삼성전기_009150.csv,삼성전기,009150,h2,250999.99,248720.0,267390.0,241900.0,2.74,180.0,0,BUY,0.449,2,2025-12-02T15:20:00+09:00,12687.497,9109.299,8018.514,9202.251,1.35,1.15,1.2,0.4,0.95,0.4,0.75,0.7,0.5,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN,MAPE>MAX,0,,,,,,,,,,,4.137552287391403,52.38095238095239,3347.8257900192584,9109.298859323773,42.0,0.1
pred_삼성물산_028260.csv,삼성물산,028260,h3,225000.01,222850.0,224010.0,232230.0,,175.0,0,BUY,0.396,3,2025-12-03T15:20:00+09:00,9541.668,8581.325,9919.231,8025.387,1.875,1.275,0.95,0.925,0.95,0.325,0.95,0.25,0.7,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;|Bias|>r*MAE,1,,,,,,3.9636645121503618,58.536585365853654,-4893.796645577358,8581.325363967477,41.0,,,,,,0.1
pred_TKG휴켐스_069260.csv,TKG휴켐스,069260,h1,18640.0,18570.0,19120.0,18380.0,2.89,165.0,10,BUY,0.451,1,2025-12-01T15:20:00+09:00,372.5,267.402,929.251,235.271,0.4,0.95,1.25,0.2,0.2,0.5,0.45,0.8,0.45,|Bias|>r*MAE,DA<MIN;|Bias|>r*MAE,DA<MIN;|Bias|>r*MAE,0,1.4983244459181897,57.14285714285714,228.44307727591936,267.40183159362454,43.0,,,,,,,,,,,0.1
pred_우리금융지주_316140.csv,우리금융지주,316140,h1,26550.0,26380.0,27700.0,25910.0,2.81,165.0,0,BUY,0.379,1,2025-12-01T15:20:00+09:00,620.834,642.831,602.573,859.18,0.55,1.95,1.35,0.1,0.45,1.0,0.95,0.4,0.95,DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,2.483536106740788,50.0,617.0177618431488,642.8305646014767,43.0,,,,,,,,,,,0.1
pred_고려아연_010130.csv,고려아연,010130,h1,1342000.09,1327550.0,1446030.0,1284210.0,2.73,165.0,0,BUY,0.376,1,2025-12-01T15:20:00+09:00,73750.012,57799.07,45608.514,46886.723,0.75,1.55,1.65,0.0,0.75,0.6,0.95,0.9,0.75,MAPE>MAX;DA<MIN,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN,0,5.063291461048392,50.0,26593.07545007663,57799.06970123914,43.0,,,,,,,,,,,0.1
pred_KB금융_105560.csv,KB금융,105560,h2,124800.01,124050.0,130160.0,121830.0,2.75,155.0,1,BUY,0.554,2,2025-12-02T15:20:00+09:00,3991.667,2979.635,3185.842,4747.308,1.95,0.25,1.25,1.0,0.95,0.0,0.25,0.5,0.75,MAPE>MAX;DA<MIN;|Bias|>r*MAE,DA<MIN,MAPE>MAX;DA<MIN,0,,,,,,,,,,,2.4622977762465066,45.23809523809524,-319.48208425726,2979.635245033672,42.0,0.1
pred_한전KPS_051600.csv,한전KPS,051600,h3,53300.0,53010.0,52580.0,52660.0,-1.23,155.0,0,BUY,0.472,3,2025-12-03T15:20:00+09:00,1733.333,1150.865,1185.981,1492.693,1.45,1.95,0.2,0.5,0.95,1.0,0.95,0.0,0.2,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,|Bias|>r*MAE,1,,,,,,2.288213194238663,60.97560975609756,690.3407348365321,1150.8646149460872,41.0,,,,,,0.1
pred_GS건설_006360.csv,GS건설,006360,h2,19320.0,19230.0,19920.0,18990.0,2.88,150.0,10,BUY,0.669,2,2025-12-02T15:20:00+09:00,563.333,338.0,338.0,338.0,1.95,0.0,1.45,1.0,0.95,0.0,0.0,0.5,0.95,MAPE>MAX;DA<MIN;|Bias|>r*MAE,,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,,,,,,,,,,,1.387733875308491,69.04761904761905,-8.751140549069273,260.03019699028533,42.0,0.1
