,date,open,high,low,close,volume,chg_pct,inst_sum,inst_ext,retail,foreign,per,pbr,div,KOSPI,SP500_US(-1),NASDAQ_US(-1),SOX_US(-1),SHANGHAI,HANGSENG,NIKKEI
0,2023-10-11,6120,6160,6060,6110,592706,0.16393442622950818,860294510,-3060080,933706290,-1790940720,5.91,0.37,3.27,2450.080078125,,,,3078.9560546875,17893.099609375,31936.509765625
1,2023-10-12,6160,6160,6070,6140,644598,0.4909983633387889,363990580,2016300,531298670,-897305550,5.94,0.37,3.26,2479.820068359375,4376.9501953125,13659.6796875,3537.830078125,3107.90087890625,18238.2109375,32494.66015625
2,2023-10-13,6080,6130,6060,6070,464090,-1.1400651465798046,-1240949780,56736750,1036696560,147516470,5.88,0.37,3.29,2456.14990234375,4349.60986328125,13574.2197265625,3548.6201171875,3088.10009765625,17813.44921875,32315.990234375
3,2023-10-16,6070,6090,5980,6020,581634,-0.8237232289950577,-335619840,2148330,708560030,-375088520,5.83,0.36,3.32,2436.239990234375,4327.77978515625,13407.23046875,3452.969970703125,3073.81298828125,17640.359375,31659.029296875
4,2023-10-17,6070,6090,5970,6020,678921,0.0,-1301266370,57194110,1178380050,65692210,5.83,0.36,3.32,2460.169921875,4373.6298828125,13567.98046875,3502.510009765625,3083.5,17773.33984375,32040.2890625
5,2023-10-18,6040,6340,6030,6290,1448352,4.485049833887043,447754210,43187900,-1424012300,933070190,6.09,0.38,3.18,2462.60009765625,4373.2001953125,13533.75,3474.659912109375,3058.7099609375,17732.51953125,32042.25
6,2023-10-19,6280,6370,6190,6340,1232099,0.7949125596184419,3028644640,-28185940,-1116183600,-1884275100,6.14,0.38,3.15,2415.800048828125,4314.60009765625,13314.2998046875,3413.449951171875,3005.39306640625,17295.890625,31430.619140625
7,2023-10-20,6350,6480,6320,6460,1534484,1.8927444794952681,964711060,75015680,-2076200930,1036474190,6.25,0.39,3.1,2375.0,4278.0,13186.1796875,3367.77001953125,2983.06005859375,17172.130859375,31259.359375
8,2023-10-23,6480,6520,6260,6300,1363326,-2.476780185758514,2664448120,-50720860,940294380,-3554021640,6.1,0.38,3.17,2357.02001953125,4224.16015625,12983.8095703125,3316.139892578125,2939.291015625,,30999.55078125
9,2023-10-24,6370,6420,6310,6390,742907,1.4285714285714286,2186975890,42878430,-825215730,-1404638590,6.19,0.38,3.13,2383.510009765625,4217.0400390625,13018.330078125,3298.5400390625,2962.243896484375,16991.529296875,31062.349609375
10,2023-10-25,6390,6590,6390,6530,1049843,2.190923317683881,2581049280,-4694850,-2488599770,-87754660,6.32,0.39,3.06,2363.169921875,4247.68017578125,13139.8701171875,3343.93994140625,2974.114013671875,17085.330078125,31269.919921875
11,2023-10-26,6520,6520,6420,6450,964010,-1.2251148545176112,2803145900,-4766330,-282569710,-2515809860,6.24,0.39,3.1,2299.080078125,4186.77001953125,12821.2197265625,3205.840087890625,2988.299072265625,17044.609375,30601.779296875
12,2023-10-27,6510,6610,6470,6550,804025,1.550387596899225,2092411490,-973340,-511413010,-1580025140,6.34,0.39,3.05,2302.81005859375,4137.22998046875,12595.6103515625,3188.419921875,3017.783935546875,17398.73046875,30991.689453125
