,date,open,high,low,close,volume,chg_pct,inst_sum,inst_ext,retail,foreign,per,pbr,div,KOSPI,SP500_US(-1),NASDAQ_US(-1),SOX_US(-1),SHANGHAI,HANGSENG,NIKKEI
0,2023-10-11,133400,133500,130200,132400,104467,0.22710068130204392,921828900,21909400,1529558400,-2473296700,77.16,0.33,2.64,2450.080078125,,,,3078.9560546875,17893.099609375,31936.509765625
1,2023-10-12,133700,139700,132400,138200,130193,4.380664652567976,4616105600,8638000,-4763163300,138419700,80.54,0.34,2.53,2479.820068359375,4376.9501953125,13659.6796875,3537.830078125,3107.90087890625,18238.2109375,32494.66015625
2,2023-10-13,136100,137800,134400,136800,76642,-1.0130246020260492,3296513800,47884700,435828400,-3780226900,79.72,0.34,2.56,2456.14990234375,4349.60986328125,13574.2197265625,3548.6201171875,3088.10009765625,17813.44921875,32315.990234375
3,2023-10-16,135500,140500,135500,139100,101289,1.6812865497076022,2595895400,-104700200,-3644856500,1153661300,81.06,0.34,2.52,2436.239990234375,4327.77978515625,13407.23046875,3452.969970703125,3073.81298828125,17640.359375,31659.029296875
4,2023-10-17,139300,139300,137100,138000,79502,-0.7907979870596693,-1278038000,291140800,1103962600,-117065400,80.42,0.34,2.54,2460.169921875,4373.6298828125,13567.98046875,3502.510009765625,3083.5,17773.33984375,32040.2890625
5,2023-10-18,136800,138100,135300,136100,46868,-1.3768115942028984,653367800,44444000,491739100,-1189550900,79.31,0.34,2.57,2462.60009765625,4373.2001953125,13533.75,3474.659912109375,3058.7099609375,17732.51953125,32042.25
6,2023-10-19,133700,134500,131600,133700,77177,-1.763409257898604,1368036900,79147700,-22655800,-1424528800,77.91,0.33,2.62,2415.800048828125,4314.60009765625,13314.2998046875,3413.449951171875,3005.39306640625,17295.890625,31430.619140625
7,2023-10-20,132500,132900,130100,130200,59022,-2.6178010471204187,893455400,9319500,263449300,-1166224200,75.87,0.32,2.69,2375.0,4278.0,13186.1796875,3367.77001953125,2983.06005859375,17172.130859375,31259.359375
8,2023-10-23,130200,131400,127700,129100,68415,-0.8448540706605223,2212333100,19842200,914499100,-3146674400,75.23,0.32,2.71,2357.02001953125,4224.16015625,12983.8095703125,3316.139892578125,2939.291015625,,30999.55078125
9,2023-10-24,130400,130900,126400,129900,58984,0.6196746707978312,-734239700,-76857000,2240727100,-1429630400,75.7,0.32,2.69,2383.510009765625,4217.0400390625,13018.330078125,3298.5400390625,2962.243896484375,16991.529296875,31062.349609375
10,2023-10-25,130400,141100,130100,139200,184373,7.159353348729793,13150415700,-82324700,-9645936800,-3422154200,81.12,0.34,2.51,2363.169921875,4247.68017578125,13139.8701171875,3343.93994140625,2974.114013671875,17085.330078125,31269.919921875
11,2023-10-26,138500,138500,134000,135100,86559,-2.9454022988505746,2827726500,133100,-572909200,-2254950400,78.73,0.33,2.59,2299.080078125,4186.77001953125,12821.2197265625,3205.840087890625,2988.299072265625,17044.609375,30601.779296875
12,2023-10-27,136900,140000,135700,136600,88550,1.1102886750555145,1503617300,6208000,-926768500,-583056800,79.6,0.34,2.56,2302.81005859375,4137.22998046875,12595.6103515625,3188.419921875,3017.783935546875,17398.73046875,30991.689453125
13,2023-10-30,135500,148300,135300,146100,242570,6.954612005856515,11068766400,-60412900,-12594423100,1586069600,85.14,0.36,2.4,2310.550048828125,4117.3701171875,12643.009765625,3227.090087890625,3021.552978515625,17406.359375,30696.9609375
14,2023-10-31,147000,148300,144800,146400,157138,0.20533880903490762,9595915700,130214000,-1294821400,-8431308300,85.31,0.36,2.39,2277.989990234375,4166.81982421875,12789.48046875,3185.179931640625,3018.77099609375,17112.48046875,30858.849609375
15,2023-11-01,146600,146700,143600,145600,87157,-0.546448087431694,5403828000,75843000,-106866400,-5372804600,84.85,0.36,2.4,2301.56005859375,4193.7998046875,12851.240234375,3215.889892578125,3023.076904296875,17101.779296875,31601.650390625
16,2023-11-02,147400,148900,144000,148900,128150,2.2664835164835164,6175677000,-21474600,-3430443800,-2723758600,86.77,0.37,2.35,2343.1201171875,4237.85986328125,13061.4697265625,3290.949951171875,3009.406005859375,17230.58984375,31949.890625
17,2023-11-03,149000,151900,148700,150400,103944,1.0073875083948958,3229775200,56824400,-1919597800,-1367001800,87.65,0.37,2.33,2368.340087890625,4317.77978515625,13294.1904296875,3368.5400390625,3030.798095703125,17664.119140625,
18,2023-11-06,150600,156400,150600,156400,201474,3.9893617021276597,4224210500,-227402400,-7824652900,3827844800,91.14,0.39,2.24,2502.3701171875,4358.33984375,13478.2802734375,3454.570068359375,3058.410888671875,17966.58984375,32708.48046875
19,2023-11-07,155000,158500,151900,157000,109788,0.3836317135549872,1275941800,563797800,-5948227800,4108488200,91.49,0.39,2.23,2443.9599609375,4365.97998046875,13518.7802734375,3444.889892578125,3057.27001953125,17670.16015625,32271.8203125
