Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
LS,006260,65.0,0,30,0,5,0,0,5,20,0,0,0,5,0
SK아이이테크놀로지,361610,65.0,0,30,0,0,0,0,0,30,0,0,0,5,0
SKC,011790,65.0,0,30,0,5,0,0,20,10,0,0,0,0,0
코스맥스,192820,65.0,0,10,0,0,0,50,0,0,0,0,0,5,0
한국전력,015760,65.0,0,0,0,0,0,50,0,0,0,10,0,5,0
기업은행,024110,65.0,0,20,0,0,0,40,0,0,0,5,0,0,0
카카오페이,377300,65.0,30,0,0,0,0,0,0,30,0,5,0,0,0
두산에너빌리티,034020,60.0,0,20,0,5,0,10,10,0,0,5,0,10,0
SK,034730,60.0,0,10,0,0,0,0,0,0,0,25,25,0,0
키움증권,039490,60.0,0,0,0,0,0,10,0,0,0,25,25,0,0
대한항공,003490,60.0,0,20,0,0,0,30,5,0,0,5,0,0,0
효성중공업,298040,60.0,10,20,0,0,0,0,10,0,0,15,5,0,0
태광산업,003240,60.0,0,30,0,5,0,20,0,0,0,0,0,5,0
한화,000880,60.0,0,30,0,0,0,0,0,0,0,15,15,0,0
포스코인터내셔널,047050,60.0,20,0,0,0,0,20,10,10,0,0,0,0,0
삼양식품,003230,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
CJ대한통운,000120,60.0,30,0,0,0,0,20,5,0,0,0,0,5,0
동원산업,006040,60.0,0,30,0,0,0,0,20,10,0,0,0,0,0
롯데정밀화학,004000,60.0,0,30,0,0,0,10,0,0,0,15,5,0,0
대웅,003090,60.0,0,20,0,0,0,10,15,0,0,5,0,10,0
세방전지,004490,60.0,0,10,0,0,0,50,0,0,0,0,0,0,0
대한전선,001440,60.0,0,30,10,5,0,0,5,10,0,0,0,0,0
엘앤에프,066970,60.0,0,30,0,0,0,10,5,10,0,0,0,5,0
KCC,002380,55.0,0,10,0,0,0,40,0,0,0,5,0,0,0
셀트리온,068270,55.0,0,40,0,0,0,10,0,0,0,0,0,5,0
HD현대중공업,329180,55.0,0,40,0,0,0,10,0,0,0,5,0,0,0
한샘,009240,55.0,0,20,0,0,0,20,10,0,0,5,0,0,0
한온시스템,018880,55.0,10,20,0,0,0,0,15,0,0,5,5,0,0
지역난방공사,071320,50.0,0,20,0,0,0,20,5,0,0,5,0,0,0
아모레퍼시픽홀딩스,002790,50.0,30,0,0,0,0,10,0,0,0,0,0,10,0
오리온,271560,50.0,20,20,0,5,0,0,0,0,0,0,0,5,0
한솔케미칼,014680,50.0,30,0,0,0,0,20,0,0,0,0,0,0,0
한미반도체,042700,50.0,0,20,0,0,0,0,0,0,0,0,0,20,10
유한양행,000100,50.0,40,10,0,0,0,0,0,0,0,0,0,0,0
하나금융지주,086790,50.0,40,0,0,0,0,10,0,0,0,0,0,0,0
삼성중공업,010140,50.0,0,30,0,0,0,10,10,0,0,0,0,0,0
LG유플러스,032640,50.0,10,10,0,0,0,0,5,20,0,0,0,5,0
S-Oil,010950,50.0,0,40,0,5,0,0,0,0,0,0,0,5,0
LIG넥스원,079550,45.0,0,30,0,0,0,0,5,0,0,5,0,5,0
SK스퀘어,402340,45.0,0,20,0,0,0,20,0,0,0,0,0,5,0
롯데케미칼,011170,45.0,10,30,0,0,0,0,0,0,0,0,0,5,0
LG생활건강,051900,45.0,30,0,0,0,0,0,15,0,0,0,0,0,0
롯데지주,004990,45.0,0,30,10,0,0,0,0,0,0,5,0,0,0
풍산,103140,45.0,0,20,0,0,0,10,0,0,0,5,0,5,5
아모레퍼시픽,090430,45.0,30,10,0,0,0,0,0,0,0,0,0,5,0
넷마블,251270,45.0,30,10,0,0,0,0,5,0,0,0,0,0,0
한화솔루션,009830,45.0,0,20,0,0,0,0,10,10,0,0,0,5,0
크래프톤,259960,40.0,10,10,0,0,0,0,0,0,0,10,10,0,0
현대로템,064350,40.0,0,30,0,0,0,0,10,0,0,0,0,0,0
한화오션,042660,40.0,0,30,10,0,0,0,0,0,0,0,0,0,0
HD현대,267250,40.0,0,20,0,0,0,0,0,0,0,10,10,0,0
HD현대마린솔루션,443060,40.0,0,40,0,0,0,0,0,0,0,0,0,0,0
삼성E&A,028050,40.0,0,10,10,0,0,0,0,20,0,0,0,0,0
SK바이오사이언스,302440,40.0,20,0,0,0,0,0,0,0,0,0,0,15,5
한국콜마,161890,40.0,30,0,0,0,0,10,0,0,0,0,0,0,0
세아제강지주,003030,40.0,10,10,0,5,0,0,10,0,0,5,0,0,0
미래에셋증권,006800,40.0,0,10,10,0,0,0,0,0,0,15,5,0,0
HS효성첨단소재,298050,35.0,30,0,0,0,0,0,0,0,0,0,0,5,0
LG에너지솔루션,373220,35.0,0,30,0,0,0,0,0,0,0,0,0,5,0
SK하이닉스,000660,35.0,0,30,0,0,0,0,0,0,0,5,0,0,0
삼성SDI,006400,35.0,0,30,0,0,0,0,5,0,0,0,0,0,0
SK텔레콤,017670,35.0,10,0,0,5,0,10,0,0,0,0,0,5,5
KB금융,105560,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
한화에어로스페이스,012450,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
SK이노베이션,096770,30.0,0,10,0,0,0,0,15,0,0,5,0,0,0
농심,004370,30.0,0,10,0,0,0,20,0,0,0,0,0,0,0
두산,000150,30.0,10,0,0,0,0,0,0,0,0,15,5,0,0
신한지주,055550,25.0,20,0,0,0,0,0,0,0,0,5,0,0,0
메리츠금융지주,138040,25.0,0,0,0,0,0,10,0,0,0,0,0,10,5
NAVER,035420,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
삼성증권,016360,20.0,10,0,0,0,0,10,0,0,0,0,0,0,0
카카오뱅크,323410,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,20.0,10,0,0,0,0,0,10,0,0,0,0,0,0
CJ제일제당,097950,15.0,0,0,10,0,0,0,5,0,0,0,0,0,0
카카오,035720,15.0,10,0,0,0,0,0,0,0,0,5,0,0,0
LG화학,051910,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
후성,093370,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
LG디스플레이,034220,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,10.0,0,0,0,0,0,0,0,10,0,0,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
