Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
동원산업,006040,55.0,0,10,10,0,0,0,5,30,0,0,0,0,0
DL,000210,50.0,0,30,0,0,0,20,0,0,0,0,0,0,0
오뚜기,007310,50.0,0,20,0,0,0,20,0,0,0,0,0,10,0
LG생활건강,051900,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
LG디스플레이,034220,50.0,0,40,0,0,0,0,5,0,0,5,0,0,0
오리온,271560,50.0,30,0,0,0,0,10,0,0,0,10,0,0,0
대한전선,001440,50.0,0,40,0,5,0,0,0,0,0,0,0,5,0
SKC,011790,50.0,0,30,10,5,0,0,5,0,0,0,0,0,0
SK하이닉스,000660,50.0,0,40,0,5,0,0,0,0,0,5,0,0,0
유한양행,000100,50.0,30,0,0,0,0,20,0,0,0,0,0,0,0
현대백화점,069960,50.0,10,20,0,0,0,20,0,0,0,0,0,0,0
대상,001680,45.0,0,30,0,0,0,10,5,0,0,0,0,0,0
삼성E&A,028050,45.0,10,10,0,0,0,0,5,20,0,0,0,0,0
롯데웰푸드,280360,45.0,0,30,0,0,0,0,0,0,0,5,5,5,0
두산,000150,45.0,0,30,0,5,0,0,0,0,0,0,0,10,0
삼성바이오로직스,207940,45.0,0,40,0,0,0,0,0,0,0,5,0,0,0
한국금융지주,071050,45.0,0,20,10,5,0,0,0,0,0,10,0,0,0
하이브,352820,45.0,0,10,10,0,0,20,0,0,0,0,0,5,0
카카오,035720,45.0,0,40,0,5,0,0,0,0,0,0,0,0,0
SK이노베이션,096770,45.0,0,30,10,0,0,0,0,0,0,5,0,0,0
LG화학,051910,40.0,0,30,0,5,0,0,0,0,0,5,0,0,0
NAVER,035420,40.0,10,30,0,0,0,0,0,0,0,0,0,0,0
삼성SDI,006400,40.0,0,40,0,0,0,0,0,0,0,0,0,0,0
신한지주,055550,40.0,0,20,0,0,0,0,0,0,0,0,0,10,10
롯데지주,004990,40.0,0,40,0,0,0,0,0,0,0,0,0,0,0
한국가스공사,036460,40.0,0,30,0,0,0,0,0,0,0,0,0,10,0
LG유플러스,032640,40.0,0,40,0,0,0,0,0,0,0,0,0,0,0
CJ제일제당,097950,40.0,0,30,10,0,0,0,0,0,0,0,0,0,0
녹십자,006280,40.0,0,10,0,0,0,30,0,0,0,0,0,0,0
카카오뱅크,323410,40.0,0,30,0,0,0,10,0,0,0,0,0,0,0
세아제강지주,003030,40.0,0,30,0,0,0,10,0,0,0,0,0,0,0
한샘,009240,40.0,0,30,0,0,0,10,0,0,0,0,0,0,0
GKL,114090,40.0,10,10,0,0,0,20,0,0,0,0,0,0,0
녹십자홀딩스,005250,40.0,0,20,0,0,0,10,0,0,0,0,0,10,0
롯데케미칼,011170,40.0,0,20,0,0,0,20,0,0,0,0,0,0,0
한화생명,088350,35.0,0,30,0,0,0,0,5,0,0,0,0,0,0
하이트진로,000080,35.0,0,20,0,0,0,10,0,0,0,0,0,5,0
하나금융지주,086790,30.0,0,20,0,0,0,10,0,0,0,0,0,0,0
한화비전,489790,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
DB손해보험,005830,30.0,10,10,0,0,0,0,10,0,0,0,0,0,0
한화솔루션,009830,30.0,0,0,0,0,0,30,0,0,0,0,0,0,0
아모레퍼시픽,090430,30.0,20,0,0,0,0,10,0,0,0,0,0,0,0
덴티움,145720,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
한국콜마,161890,30.0,10,10,0,0,0,10,0,0,0,0,0,0,0
한미사이언스,008930,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
OCI홀딩스,010060,25.0,10,10,0,0,0,0,5,0,0,0,0,0,0
한미반도체,042700,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
태광산업,003240,20.0,0,0,0,0,0,20,0,0,0,0,0,0,0
동원시스템즈,014820,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
SK바이오사이언스,302440,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
코웨이,021240,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,15.0,0,10,0,0,0,0,0,0,0,0,0,5,0
카카오페이,377300,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
후성,093370,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
미래에셋증권,006800,5.0,0,0,0,0,0,0,0,0,0,5,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
