Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
SK텔레콤,017670,70.0,40,0,0,0,0,0,10,20,0,0,0,0,0
SKC,011790,70.0,0,30,10,5,0,20,0,0,0,5,0,0,0
미원상사,002840,70.0,10,30,10,5,0,0,10,0,0,0,0,5,0
세아제강지주,003030,70.0,50,0,0,0,0,0,10,0,0,0,0,10,0
유한양행,000100,70.0,0,30,0,5,0,0,5,0,0,10,0,15,5
신한지주,055550,70.0,0,40,0,0,0,10,5,0,0,5,0,10,0
한국항공우주,047810,70.0,10,10,0,0,0,30,0,0,0,15,5,0,0
DB손해보험,005830,70.0,40,0,0,0,0,0,10,0,0,15,5,0,0
롯데쇼핑,023530,70.0,50,0,0,0,0,10,5,0,0,0,0,5,0
팬오션,028670,70.0,50,0,0,0,0,0,0,20,0,0,0,0,0
엘앤에프,066970,70.0,10,10,0,0,0,50,0,0,0,0,0,0,0
한화비전,489790,70.0,30,20,0,0,0,0,10,10,0,0,0,0,0
OCI,456040,65.0,20,30,0,5,0,0,10,0,0,0,0,0,0
LG생활건강,051900,65.0,0,50,10,0,0,0,0,0,0,5,0,0,0
한전KPS,051600,65.0,30,20,10,0,0,0,0,0,0,5,0,0,0
LG화학,051910,65.0,10,10,0,0,0,0,0,0,0,25,20,0,0
코웨이,021240,65.0,50,0,0,0,0,0,5,10,0,0,0,0,0
롯데웰푸드,280360,65.0,10,10,0,0,0,0,0,30,0,0,0,10,5
녹십자,006280,65.0,50,0,0,0,0,0,5,0,0,10,0,0,0
LG이노텍,011070,65.0,20,10,0,0,0,30,0,0,0,5,0,0,0
영원무역홀딩스,009970,65.0,50,0,0,0,0,0,0,0,0,10,5,0,0
현대로템,064350,60.0,0,20,0,0,0,20,0,0,0,15,5,0,0
SK,034730,60.0,20,30,0,5,0,0,5,0,0,0,0,0,0
KB금융,105560,60.0,0,40,0,0,0,0,10,0,0,10,0,0,0
한국타이어앤테크놀로지,161390,60.0,0,30,0,0,0,0,0,0,0,20,10,0,0
LS,006260,60.0,20,30,0,0,0,0,0,0,0,5,0,5,0
코스모화학,005420,60.0,40,10,0,0,0,0,5,0,0,5,0,0,0
호텔신라,008770,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
효성티앤씨,298020,60.0,40,0,0,0,0,0,0,20,0,0,0,0,0
크래프톤,259960,60.0,10,20,0,0,0,0,20,0,0,10,0,0,0
한국금융지주,071050,60.0,30,10,0,0,0,20,0,0,0,0,0,0,0
두산,000150,60.0,10,30,0,5,0,10,5,0,0,0,0,0,0
두산로보틱스,454910,60.0,10,20,10,0,0,20,0,0,0,0,0,0,0
한진칼,180640,60.0,50,0,0,0,0,0,5,0,0,5,0,0,0
후성,093370,55.0,20,20,0,5,0,10,0,0,0,0,0,0,0
동원산업,006040,55.0,40,0,0,0,0,10,0,0,0,0,0,5,0
이마트,139480,55.0,50,0,0,0,0,0,0,0,0,5,0,0,0
녹십자홀딩스,005250,55.0,50,0,0,0,0,0,0,0,0,5,0,0,0
HS효성첨단소재,298050,55.0,50,0,0,0,0,0,5,0,0,0,0,0,0
한화솔루션,009830,55.0,50,0,0,0,0,0,0,0,0,5,0,0,0
삼양식품,003230,55.0,0,30,0,0,0,0,5,0,0,0,0,15,5
한미사이언스,008930,55.0,50,0,0,0,0,0,0,0,0,5,0,0,0
삼성생명,032830,55.0,0,40,0,0,0,0,10,0,0,5,0,0,0
LIG넥스원,079550,55.0,0,30,0,5,0,0,0,0,0,0,0,15,5
대우건설,047040,55.0,10,20,10,0,0,0,10,0,0,5,0,0,0
오리온홀딩스,001800,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
HL만도,204320,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
하나투어,039130,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
에코프로머티,450080,50.0,40,10,0,0,0,0,0,0,0,0,0,0,0
오리온,271560,50.0,10,20,0,0,0,0,15,0,0,5,0,0,0
강원랜드,035250,50.0,0,20,0,5,0,0,15,0,0,0,0,5,5
CJ대한통운,000120,50.0,0,40,0,0,0,0,0,0,0,0,0,10,0
하이브,352820,50.0,30,20,0,0,0,0,0,0,0,0,0,0,0
카카오,035720,50.0,30,10,0,0,0,0,5,0,0,5,0,0,0
기업은행,024110,50.0,40,0,0,0,0,0,10,0,0,0,0,0,0
HMM,011200,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
현대차,005380,50.0,0,30,10,5,0,0,5,0,0,0,0,0,0
SK바이오팜,326030,50.0,30,20,0,0,0,0,0,0,0,0,0,0,0
BGF리테일,282330,50.0,10,20,0,0,0,0,10,0,0,10,0,0,0
오뚜기,007310,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
대상,001680,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
GKL,114090,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,50.0,20,30,0,0,0,0,0,0,0,0,0,0,0
한화생명,088350,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
HD현대인프라코어,042670,50.0,40,0,0,0,0,0,0,0,0,5,5,0,0
영원무역,111770,50.0,0,20,0,0,0,10,10,0,0,10,0,0,0
롯데지주,004990,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
삼성카드,029780,50.0,30,10,0,0,0,0,10,0,0,0,0,0,0
SK바이오사이언스,302440,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
넷마블,251270,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
한화,000880,50.0,20,30,0,0,0,0,0,0,0,0,0,0,0
대웅,003090,50.0,40,0,0,0,0,0,0,0,0,10,0,0,0
OCI홀딩스,010060,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
한일시멘트,300720,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
DN오토모티브,007340,50.0,0,20,10,0,0,0,5,10,0,5,0,0,0
씨에스윈드,112610,45.0,30,10,0,0,0,0,0,0,0,5,0,0,0
에스엘,005850,45.0,40,0,0,0,0,0,0,0,0,5,0,0,0
현대위아,011210,45.0,20,10,0,0,0,0,0,0,0,10,5,0,0
현대건설,000720,45.0,10,20,10,0,0,0,0,0,0,5,0,0,0
한온시스템,018880,45.0,20,10,0,0,0,0,5,0,0,0,0,10,0
포스코DX,022100,45.0,20,10,0,0,0,0,10,0,0,5,0,0,0
제일기획,030000,45.0,0,0,10,0,0,0,15,0,0,15,5,0,0
SK아이이테크놀로지,361610,45.0,30,10,0,0,0,0,5,0,0,0,0,0,0
한국가스공사,036460,45.0,0,30,10,0,0,0,0,0,0,5,0,0,0
JB금융지주,175330,45.0,30,10,0,0,0,0,0,0,0,5,0,0,0
미스토홀딩스,081660,45.0,40,0,0,0,0,0,0,0,0,5,0,0,0
삼성바이오로직스,207940,40.0,10,20,0,0,0,0,0,0,0,10,0,0,0
한화오션,042660,40.0,0,30,0,0,0,0,0,0,0,5,0,5,0
삼성중공업,010140,40.0,0,30,0,0,0,0,0,0,0,10,0,0,0
삼성SDI,006400,40.0,0,20,10,5,0,0,5,0,0,0,0,0,0
이수스페셜티케미컬,457190,40.0,10,20,10,0,0,0,0,0,0,0,0,0,0
농심,004370,40.0,10,30,0,0,0,0,0,0,0,0,0,0,0
한국앤컴퍼니,000240,40.0,20,0,0,0,0,0,0,0,0,0,0,10,10
GS,078930,40.0,0,20,0,0,0,0,10,0,0,10,0,0,0
메리츠금융지주,138040,40.0,30,0,0,0,0,0,0,0,0,0,0,10,0
TCC스틸,002710,40.0,30,0,0,0,0,0,0,0,0,10,0,0,0
F&F,383220,40.0,10,0,0,0,0,0,15,10,0,5,0,0,0
하이트진로,000080,35.0,0,30,0,0,0,0,5,0,0,0,0,0,0
대한유화,006650,35.0,10,20,0,0,0,0,0,0,0,5,0,0,0
KG모빌리티,003620,35.0,0,20,0,0,0,0,15,0,0,0,0,0,0
미원에스씨,268280,35.0,0,10,10,0,0,0,15,0,0,0,0,0,0
카카오뱅크,323410,35.0,30,0,0,0,0,0,5,0,0,0,0,0,0
삼성증권,016360,35.0,20,10,0,5,0,0,0,0,0,0,0,0,0
태광산업,003240,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
SK케미칼,285130,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
한국콜마,161890,30.0,20,0,0,0,0,0,10,0,0,0,0,0,0
에스원,012750,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
기아,000270,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
POSCO홀딩스,005490,25.0,10,0,0,0,0,0,5,10,0,0,0,0,0
한국전력,015760,25.0,10,0,0,0,0,0,5,0,0,10,0,0,0
셀트리온,068270,25.0,20,0,0,0,0,0,5,0,0,0,0,0,0
현대해상,001450,25.0,20,0,0,0,0,0,5,0,0,0,0,0,0
하나금융지주,086790,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
우리금융지주,316140,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
카카오페이,377300,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
KT,030200,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
KT&G,033780,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
NH투자증권,005940,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
iM금융지주,139130,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
DL이앤씨,375500,20.0,0,10,0,0,0,0,0,0,0,10,0,0,0
종근당,185750,20.0,0,10,0,0,0,0,0,0,0,10,0,0,0
아모레퍼시픽,090430,20.0,10,0,0,0,0,0,0,0,0,10,0,0,0
포스코인터내셔널,047050,15.0,0,10,0,0,0,0,5,0,0,0,0,0,0
대한항공,003490,15.0,0,10,0,0,0,0,5,0,0,0,0,0,0
삼성화재,000810,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
TKG휴켐스,069260,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
