Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
HD현대인프라코어,042670,100.0,0,30,0,0,0,0,0,40,0,0,0,15,15
한전기술,052690,100.0,0,30,0,0,0,40,20,0,0,0,0,10,0
한전KPS,051600,100.0,0,40,0,0,10,0,20,0,0,0,0,20,10
삼성전기,009150,100.0,0,50,0,0,0,10,10,10,0,0,0,15,5
한화,000880,100.0,0,50,0,0,0,10,0,40,0,0,0,0,0
한국가스공사,036460,95.0,0,30,0,0,0,0,5,0,0,25,25,5,5
LG유플러스,032640,95.0,0,40,10,0,0,0,0,0,0,25,20,0,0
LG,003550,95.0,0,50,0,0,0,0,5,0,0,20,20,0,0
한국항공우주,047810,95.0,0,50,10,5,0,0,0,0,0,0,0,20,10
에코프로머티,450080,90.0,10,20,0,0,0,50,10,0,0,0,0,0,0
한화솔루션,009830,90.0,0,30,0,0,10,0,10,30,0,0,0,5,5
현대엘리베이터,017800,90.0,20,20,0,0,0,0,0,30,0,0,0,10,10
엔씨소프트,036570,90.0,0,50,10,5,0,0,15,0,0,0,0,10,0
DL이앤씨,375500,90.0,0,40,0,0,0,0,0,50,0,0,0,0,0
두산밥캣,241560,90.0,0,40,0,0,0,10,5,10,0,10,5,10,0
HDC,012630,90.0,0,50,0,5,0,0,5,0,0,0,0,20,10
현대차,005380,90.0,0,30,0,0,0,40,0,20,0,0,0,0,0
포스코인터내셔널,047050,90.0,0,30,0,0,0,30,15,10,0,5,0,0,0
한국금융지주,071050,90.0,0,50,0,0,0,30,10,0,0,0,0,0,0
삼성에스디에스,018260,90.0,0,50,10,0,0,0,5,20,0,5,0,0,0
TCC스틸,002710,90.0,0,30,0,0,0,30,0,20,0,10,0,0,0
한국전력,015760,85.0,0,40,0,0,0,40,0,0,0,5,0,0,0
POSCO홀딩스,005490,85.0,0,40,0,0,0,20,15,10,0,0,0,0,0
한미사이언스,008930,85.0,0,50,0,5,0,0,0,30,0,0,0,0,0
녹십자,006280,85.0,0,40,10,5,0,0,20,10,0,0,0,0,0
한일시멘트,300720,85.0,0,40,10,0,0,0,15,0,0,10,10,0,0
한샘,009240,85.0,0,50,10,5,0,0,0,0,0,0,0,15,5
KG모빌리티,003620,85.0,0,50,0,0,0,0,5,20,0,0,0,5,5
롯데웰푸드,280360,85.0,0,50,0,5,0,0,0,0,0,0,0,20,10
씨에스윈드,112610,85.0,0,40,0,0,0,0,10,20,0,10,5,0,0
아모레퍼시픽,090430,85.0,0,50,10,5,0,0,10,10,0,0,0,0,0
하나금융지주,086790,80.0,30,0,0,0,0,0,10,30,0,0,0,10,0
한솔케미칼,014680,80.0,0,40,10,0,0,0,10,10,0,0,0,10,0
롯데정밀화학,004000,80.0,10,20,0,0,0,0,10,0,0,20,20,0,0
덴티움,145720,80.0,0,50,0,5,0,0,5,20,0,0,0,0,0
한국카본,017960,80.0,0,40,0,0,0,20,0,0,0,0,0,10,10
현대백화점,069960,80.0,10,20,0,0,0,0,0,0,0,25,25,0,0
한미반도체,042700,80.0,20,10,0,0,0,50,0,0,0,0,0,0,0
이수스페셜티케미컬,457190,75.0,0,30,0,0,0,20,10,0,0,5,0,5,5
대한유화,006650,75.0,0,40,0,0,0,20,5,0,0,10,0,0,0
영풍,000670,75.0,10,30,10,0,0,0,0,0,0,5,0,15,5
한올바이오파마,009420,75.0,0,30,10,0,0,10,15,10,0,0,0,0,0
NH투자증권,005940,75.0,20,0,0,0,0,0,5,30,0,0,0,10,10
금호석유화학,011780,75.0,0,40,0,0,10,0,0,0,0,15,5,5,0
현대위아,011210,75.0,0,30,0,0,0,0,5,10,0,15,15,0,0
한화시스템,272210,75.0,0,40,10,5,0,0,0,20,0,0,0,0,0
종근당,185750,70.0,0,50,10,5,0,0,5,0,0,0,0,0,0
동서,026960,70.0,10,30,0,0,0,0,0,0,0,0,0,15,15
SK아이이테크놀로지,361610,70.0,0,30,0,0,0,30,10,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,70.0,10,40,10,0,0,0,5,0,0,5,0,0,0
더블유게임즈,192080,70.0,0,30,10,0,0,0,0,0,0,0,0,20,10
키움증권,039490,70.0,0,50,0,0,0,0,15,0,0,0,0,5,0
KB금융,105560,70.0,0,30,10,0,0,0,0,0,0,0,0,20,10
DL,000210,70.0,0,40,0,0,0,0,10,20,0,0,0,0,0
강원랜드,035250,65.0,50,0,0,0,0,0,15,0,0,0,0,0,0
지역난방공사,071320,65.0,0,40,0,0,0,0,5,0,0,0,0,15,5
삼성카드,029780,65.0,0,50,10,0,0,0,0,0,0,0,0,5,0
롯데지주,004990,65.0,0,40,0,0,0,0,10,0,0,10,0,5,0
대웅제약,069620,65.0,0,50,0,5,0,0,0,0,0,10,0,0,0
녹십자홀딩스,005250,65.0,0,40,0,0,0,0,0,0,0,15,10,0,0
코웨이,021240,60.0,50,0,0,0,0,0,0,0,0,5,0,5,0
BNK금융지주,138930,60.0,30,0,0,0,0,0,25,0,0,5,0,0,0
JB금융지주,175330,60.0,30,20,0,0,0,0,5,0,0,0,0,5,0
유한양행,000100,60.0,0,40,0,5,0,0,15,0,0,0,0,0,0
에이피알,278470,60.0,0,50,10,0,0,0,0,0,0,0,0,0,0
현대글로비스,086280,60.0,0,40,0,5,0,0,0,10,0,0,0,5,0
고려아연,010130,60.0,40,0,0,0,0,20,0,0,0,0,0,0,0
두산로보틱스,454910,60.0,0,30,10,0,0,0,0,10,0,0,0,10,0
현대제철,004020,60.0,10,20,0,0,0,0,10,0,0,15,5,0,0
OCI,456040,60.0,0,30,0,0,0,0,10,20,0,0,0,0,0
하나투어,039130,60.0,0,50,10,0,0,0,0,0,0,0,0,0,0
GKL,114090,55.0,30,0,0,0,0,0,5,0,0,15,5,0,0
미원상사,002840,55.0,40,0,0,5,0,0,10,0,0,0,0,0,0
영원무역홀딩스,009970,55.0,0,50,0,0,0,0,5,0,0,0,0,0,0
삼양식품,003230,55.0,20,20,0,0,0,0,10,0,0,5,0,0,0
셀트리온,068270,55.0,0,40,10,0,0,0,5,0,0,0,0,0,0
현대모비스,012330,55.0,0,20,0,0,0,0,5,0,0,15,15,0,0
SK텔레콤,017670,55.0,40,0,0,0,0,0,5,10,0,0,0,0,0
HD현대마린솔루션,443060,55.0,0,30,0,0,0,20,0,0,0,0,0,5,0
삼성증권,016360,55.0,0,30,0,0,0,0,15,0,0,0,0,10,0
현대해상,001450,55.0,0,40,10,0,0,0,0,0,0,0,0,5,0
농심,004370,55.0,0,40,0,0,0,0,0,0,0,10,5,0,0
LG생활건강,051900,55.0,0,40,0,5,0,0,10,0,0,0,0,0,0
팬오션,028670,55.0,10,20,0,5,0,0,0,0,0,0,0,10,10
롯데칠성,005300,50.0,0,40,0,5,0,0,5,0,0,0,0,0,0
KT&G,033780,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
세방전지,004490,50.0,0,30,0,0,0,0,10,0,0,10,0,0,0
GS,078930,50.0,0,40,0,0,0,0,0,0,0,10,0,0,0
삼성생명,032830,45.0,10,20,0,0,0,0,5,0,0,10,0,0,0
기아,000270,45.0,0,30,0,0,0,0,5,10,0,0,0,0,0
HL만도,204320,45.0,0,30,0,0,0,0,5,0,0,10,0,0,0
GS건설,006360,45.0,0,30,0,0,0,0,15,0,0,0,0,0,0
한국콜마,161890,45.0,0,30,0,0,0,0,15,0,0,0,0,0,0
SK케미칼,285130,45.0,10,20,0,0,0,0,5,10,0,0,0,0,0
세아제강지주,003030,45.0,0,30,0,0,0,0,5,0,0,5,0,5,0
오리온,271560,40.0,10,20,0,0,0,0,0,0,0,10,0,0,0
카카오페이,377300,40.0,0,30,0,5,0,0,0,0,0,0,0,5,0
BGF리테일,282330,40.0,10,10,10,0,0,0,10,0,0,0,0,0,0
메리츠금융지주,138040,40.0,30,0,0,0,0,0,0,0,0,0,0,10,0
우리금융지주,316140,40.0,20,0,0,5,0,0,5,0,0,0,0,5,5
신한지주,055550,40.0,0,30,0,0,0,0,0,0,0,0,0,10,0
LG디스플레이,034220,40.0,0,30,0,0,0,0,0,10,0,0,0,0,0
삼성화재,000810,40.0,20,10,0,0,0,0,0,0,0,10,0,0,0
율촌화학,008730,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
코오롱인더,120110,40.0,10,20,0,0,0,0,0,0,0,10,0,0,0
미스토홀딩스,081660,40.0,30,0,0,0,0,0,5,0,0,5,0,0,0
동원시스템즈,014820,40.0,0,30,0,0,0,0,0,0,0,5,5,0,0
미원에스씨,268280,40.0,0,30,0,0,0,0,10,0,0,0,0,0,0
한화생명,088350,40.0,10,0,10,0,0,0,20,0,0,0,0,0,0
신세계,004170,35.0,10,20,0,0,0,0,5,0,0,0,0,0,0
에스디바이오센서,137310,35.0,10,20,0,5,0,0,0,0,0,0,0,0,0
CJ,001040,35.0,0,20,0,0,0,0,0,0,0,5,0,10,0
크래프톤,259960,35.0,30,0,0,0,0,0,0,0,0,5,0,0,0
NAVER,035420,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
에스엘,005850,35.0,0,10,0,0,0,0,5,10,0,10,0,0,0
금호타이어,073240,35.0,20,10,0,0,0,0,5,0,0,0,0,0,0
삼성E&A,028050,35.0,0,10,0,0,0,0,5,20,0,0,0,0,0
한화에어로스페이스,012450,30.0,0,20,10,0,0,0,0,0,0,0,0,0,0
DB손해보험,005830,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
대상,001680,30.0,0,10,10,0,0,0,5,0,0,5,0,0,0
효성티앤씨,298020,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
TKG휴켐스,069260,30.0,0,20,0,0,0,0,10,0,0,0,0,0,0
롯데쇼핑,023530,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
제일기획,030000,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
이마트,139480,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
KT,030200,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
태광산업,003240,30.0,0,10,0,0,0,0,10,0,0,10,0,0,0
롯데케미칼,011170,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
코스맥스,192820,30.0,10,10,10,0,0,0,0,0,0,0,0,0,0
F&F,383220,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
넷마블,251270,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
한국앤컴퍼니,000240,30.0,0,20,0,0,0,0,0,0,0,5,0,5,0
한화비전,489790,30.0,0,20,10,0,0,0,0,0,0,0,0,0,0
현대로템,064350,25.0,0,20,0,0,0,0,5,0,0,0,0,0,0
대한항공,003490,25.0,20,0,0,0,0,0,5,0,0,0,0,0,0
CJ대한통운,000120,25.0,0,20,0,5,0,0,0,0,0,0,0,0,0
영원무역,111770,25.0,10,10,0,0,0,0,0,0,0,5,0,0,0
에스원,012750,25.0,10,10,0,0,0,0,0,0,0,0,0,5,0
CJ제일제당,097950,25.0,0,20,0,5,0,0,0,0,0,0,0,0,0
DN오토모티브,007340,25.0,0,10,0,5,0,0,0,0,0,10,0,0,0
카카오뱅크,323410,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
기업은행,024110,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
HMM,011200,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
하이트진로,000080,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
풍산,103140,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
iM금융지주,139130,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
대웅,003090,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
오리온홀딩스,001800,15.0,10,0,0,0,0,0,5,0,0,0,0,0,0
오뚜기,007310,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
호텔신라,008770,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
LG전자,066570,5.0,0,0,0,0,0,0,0,0,0,5,0,0,0
