Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
미스토홀딩스,081660,115.0,10,40,0,0,0,40,5,0,0,0,0,15,5
신세계,004170,110.0,0,30,0,0,0,50,10,0,0,15,5,0,0
LG유플러스,032640,110.0,0,50,10,0,0,0,0,0,0,10,0,25,15
LG전자,066570,110.0,10,10,0,0,0,50,0,0,0,0,0,25,15
하이트진로,000080,110.0,0,50,0,0,0,20,5,10,0,5,0,15,5
영원무역홀딩스,009970,110.0,0,40,0,0,0,50,0,0,0,15,5,0,0
미래에셋증권,006800,110.0,10,30,10,5,0,20,0,30,0,0,0,5,0
KT&G,033780,105.0,0,50,10,0,0,20,15,0,0,5,5,0,0
한화시스템,272210,105.0,0,50,0,0,0,20,5,30,0,0,0,0,0
대우건설,047040,105.0,0,30,0,0,10,50,5,10,0,0,0,0,0
제일기획,030000,105.0,0,40,0,0,0,30,15,0,0,5,5,10,0
씨에스윈드,112610,105.0,0,20,0,0,10,50,15,0,0,0,0,10,0
팬오션,028670,105.0,40,10,0,0,0,50,0,0,0,0,0,5,0
한국앤컴퍼니,000240,105.0,30,20,0,0,0,10,0,30,0,10,0,5,0
CJ대한통운,000120,105.0,10,30,0,0,0,20,15,0,0,0,0,20,10
더블유게임즈,192080,105.0,0,40,10,0,0,40,5,0,0,10,0,0,0
영풍,000670,105.0,50,0,0,0,0,0,10,30,0,10,5,0,0
삼성생명,032830,105.0,10,10,10,5,0,50,0,0,0,0,0,15,5
코스맥스,192820,100.0,0,50,0,5,0,30,10,0,0,0,0,5,0
에스엘,005850,100.0,20,10,0,0,0,50,0,0,0,0,0,15,5
우리금융지주,316140,100.0,10,30,0,0,0,50,0,0,0,0,0,10,0
두산,000150,100.0,30,0,0,0,0,0,0,20,0,25,25,0,0
삼성전자,005930,100.0,10,20,0,0,0,50,10,0,0,0,0,10,0
JB금융지주,175330,100.0,0,30,10,0,0,40,0,0,0,0,0,15,5
한진칼,180640,100.0,0,30,0,0,0,50,0,20,0,0,0,0,0
동원산업,006040,95.0,0,40,10,5,0,0,5,30,0,0,0,5,0
한샘,009240,95.0,0,30,10,0,0,40,5,0,0,0,0,10,0
풍산,103140,95.0,0,10,0,5,0,40,0,10,0,10,0,15,5
아모레퍼시픽홀딩스,002790,95.0,0,40,0,0,0,10,0,0,0,0,0,25,20
DL이앤씨,375500,90.0,0,10,0,0,0,50,0,10,0,0,0,15,5
롯데케미칼,011170,90.0,0,30,10,5,0,0,5,20,0,0,0,15,5
DB손해보험,005830,90.0,0,50,0,0,0,30,0,0,0,0,0,10,0
LIG넥스원,079550,90.0,0,40,0,5,0,0,5,10,0,0,0,20,10
LG,003550,90.0,0,20,0,0,0,30,0,30,0,0,0,10,0
LG씨엔에스,064400,90.0,0,20,0,0,10,50,5,0,0,0,0,5,0
삼성E&A,028050,90.0,0,40,0,0,0,0,10,10,0,20,10,0,0
SK케미칼,285130,90.0,0,30,0,0,0,0,0,20,0,0,0,25,15
에스원,012750,85.0,0,20,10,5,0,30,0,0,0,0,0,15,5
오뚜기,007310,85.0,0,20,0,0,0,10,5,0,0,0,0,25,25
HS효성첨단소재,298050,85.0,30,0,0,0,0,0,15,0,0,0,0,25,15
기아,000270,85.0,0,0,0,0,0,50,0,0,0,20,15,0,0
고려아연,010130,85.0,0,0,0,0,0,50,0,30,0,5,0,0,0
세방전지,004490,85.0,0,30,0,0,0,50,0,0,0,0,0,5,0
현대엘리베이터,017800,80.0,20,0,0,0,0,50,0,0,0,0,0,10,0
삼성카드,029780,80.0,0,30,0,0,0,20,0,10,0,0,0,15,5
SK바이오사이언스,302440,80.0,30,0,0,0,0,0,0,0,0,0,0,25,25
한올바이오파마,009420,80.0,40,10,0,0,0,0,0,10,0,15,5,0,0
한온시스템,018880,80.0,50,0,0,0,0,0,5,20,0,5,0,0,0
현대제철,004020,80.0,0,10,0,0,0,20,10,30,0,0,0,10,0
LG이노텍,011070,80.0,10,0,0,0,0,50,0,0,0,15,5,0,0
HMM,011200,80.0,0,30,0,0,0,50,0,0,0,0,0,0,0
삼성전기,009150,80.0,30,0,0,0,0,50,0,0,0,0,0,0,0
대한항공,003490,80.0,0,10,0,0,0,50,5,10,0,5,0,0,0
현대차,005380,80.0,30,0,0,0,0,50,0,0,0,0,0,0,0
이수스페셜티케미컬,457190,80.0,30,0,0,0,0,50,0,0,0,0,0,0,0
GS리테일,007070,80.0,10,0,0,0,0,10,0,0,0,25,25,10,0
두산에너빌리티,034020,75.0,0,20,10,0,0,30,15,0,0,0,0,0,0
하나금융지주,086790,75.0,10,30,0,5,0,20,0,0,0,0,0,10,0
대상,001680,75.0,0,40,0,0,0,20,5,10,0,0,0,0,0
GKL,114090,75.0,0,40,0,5,0,10,10,10,0,0,0,0,0
SK,034730,75.0,20,0,0,0,0,0,0,0,0,25,25,5,0
포스코퓨처엠,003670,75.0,30,0,0,0,0,20,25,0,0,0,0,0,0
SK스퀘어,402340,75.0,30,10,0,5,0,20,0,0,0,0,0,10,0
현대건설,000720,75.0,0,0,0,0,0,50,5,10,0,0,0,10,0
삼성화재,000810,75.0,10,20,0,0,0,30,0,10,0,0,0,5,0
미원상사,002840,70.0,0,20,0,0,10,40,0,0,0,0,0,0,0
BGF리테일,282330,70.0,0,40,10,0,0,10,0,0,0,0,0,10,0
S-Oil,010950,70.0,0,20,10,0,0,0,0,0,0,0,0,25,15
LS ELECTRIC,010120,70.0,40,0,0,0,0,30,0,0,0,0,0,0,0
대한유화,006650,70.0,0,20,0,0,0,40,5,0,0,5,0,0,0
두산로보틱스,454910,70.0,20,0,0,0,0,50,0,0,0,0,0,0,0
포스코DX,022100,70.0,0,0,0,0,0,50,0,20,0,0,0,0,0
LS,006260,65.0,0,30,0,0,0,0,5,20,0,0,0,10,0
한국금융지주,071050,65.0,0,10,0,5,0,20,0,30,0,0,0,0,0
한국항공우주,047810,65.0,0,10,10,0,0,20,5,10,0,0,0,10,0
에이피알,278470,65.0,0,20,10,0,0,30,0,0,0,0,0,5,0
삼성에스디에스,018260,65.0,20,0,0,0,0,30,0,0,0,5,0,10,0
한국타이어앤테크놀로지,161390,65.0,0,20,0,0,0,40,0,0,0,5,0,0,0
HD한국조선해양,009540,60.0,20,0,0,0,0,0,0,0,0,20,20,0,0
현대모비스,012330,60.0,0,0,0,0,0,50,0,0,0,0,0,10,0
삼성물산,028260,60.0,10,0,0,0,0,50,0,0,0,0,0,0,0
LG에너지솔루션,373220,60.0,40,0,0,0,0,0,15,0,0,5,0,0,0
메리츠금융지주,138040,60.0,0,10,0,0,0,10,0,0,0,0,0,25,15
아세아,002030,60.0,40,0,0,0,0,0,0,0,0,0,0,15,5
CJ제일제당,097950,60.0,0,40,0,0,0,0,0,0,0,0,0,15,5
GS,078930,60.0,20,0,0,0,0,0,0,0,0,20,20,0,0
후성,093370,60.0,30,0,0,0,0,0,0,0,0,20,10,0,0
포스코인터내셔널,047050,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
기업은행,024110,60.0,0,30,0,0,0,20,0,0,0,0,0,10,0
NH투자증권,005940,55.0,0,20,0,5,0,10,10,10,0,0,0,0,0
지역난방공사,071320,55.0,0,20,0,0,0,20,15,0,0,0,0,0,0
한미반도체,042700,55.0,10,10,10,0,0,0,5,0,0,0,0,10,10
현대글로비스,086280,55.0,0,0,0,0,0,50,0,0,0,5,0,0,0
한국전력,015760,55.0,0,10,0,0,0,20,0,0,0,10,5,10,0
SK하이닉스,000660,55.0,10,10,0,5,0,20,0,0,0,0,0,10,0
대한전선,001440,55.0,0,20,0,5,0,10,5,10,0,5,0,0,0
LG디스플레이,034220,55.0,50,0,0,0,0,0,0,0,0,5,0,0,0
삼성SDI,006400,50.0,40,0,0,0,0,0,10,0,0,0,0,0,0
롯데웰푸드,280360,50.0,10,20,0,0,0,0,5,0,0,5,5,5,0
코스모화학,005420,50.0,40,0,0,0,0,0,10,0,0,0,0,0,0
넷마블,251270,50.0,0,10,10,0,0,0,10,0,0,0,0,15,5
에코프로머티,450080,50.0,30,0,0,0,0,20,0,0,0,0,0,0,0
카카오페이,377300,50.0,30,10,0,0,0,0,0,0,0,10,0,0,0
HD현대일렉트릭,267260,50.0,10,0,0,0,0,40,0,0,0,0,0,0,0
이수페타시스,007660,50.0,40,0,0,0,0,0,5,0,0,5,0,0,0
효성중공업,298040,50.0,40,0,0,0,0,0,0,0,0,5,5,0,0
SK이노베이션,096770,50.0,40,0,0,0,0,0,10,0,0,0,0,0,0
한전기술,052690,50.0,10,0,0,0,0,20,0,20,0,0,0,0,0
한솔케미칼,014680,50.0,20,10,0,0,0,10,0,0,0,10,0,0,0
CJ,001040,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
엔씨소프트,036570,50.0,10,20,0,0,0,10,0,0,0,5,5,0,0
한전KPS,051600,45.0,20,0,0,0,0,20,5,0,0,0,0,0,0
SK아이이테크놀로지,361610,45.0,40,0,0,0,0,0,5,0,0,0,0,0,0
영원무역,111770,45.0,0,10,0,0,0,30,0,0,0,0,0,5,0
삼성바이오로직스,207940,45.0,0,40,0,0,0,0,0,0,0,0,0,5,0
엘앤에프,066970,45.0,40,0,0,0,0,0,0,0,0,5,0,0,0
삼양식품,003230,45.0,10,20,0,0,0,0,5,0,0,5,0,5,0
KB금융,105560,40.0,20,10,0,0,0,10,0,0,0,0,0,0,0
카카오,035720,40.0,30,0,0,0,0,0,0,0,0,5,0,5,0
NAVER,035420,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
대웅,003090,40.0,20,0,0,0,0,10,0,0,0,0,0,10,0
율촌화학,008730,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
KCC,002380,40.0,10,0,0,0,0,30,0,0,0,0,0,0,0
산일전기,062040,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
한미약품,128940,40.0,0,20,0,0,0,0,0,0,0,0,0,10,10
한미사이언스,008930,40.0,0,20,0,0,0,0,0,0,0,5,5,10,0
농심,004370,40.0,10,20,0,0,0,0,0,0,0,10,0,0,0
태광산업,003240,40.0,0,20,0,0,0,20,0,0,0,0,0,0,0
종근당,185750,40.0,10,0,0,0,0,20,0,0,0,0,0,10,0
LG화학,051910,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
파라다이스,034230,35.0,20,0,0,0,0,10,0,0,0,5,0,0,0
에스디바이오센서,137310,35.0,10,10,10,0,0,0,5,0,0,0,0,0,0
현대백화점,069960,35.0,10,20,0,0,0,0,0,0,0,0,0,5,0
롯데지주,004990,35.0,0,30,0,0,0,0,0,0,0,0,0,5,0
신한지주,055550,35.0,20,10,0,0,0,0,0,0,0,5,0,0,0
LG생활건강,051900,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
삼성증권,016360,30.0,0,20,0,0,0,10,0,0,0,0,0,0,0
호텔신라,008770,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
카카오뱅크,323410,30.0,10,10,10,0,0,0,0,0,0,0,0,0,0
SK텔레콤,017670,30.0,20,0,0,0,0,0,0,0,0,0,0,10,0
한화오션,042660,30.0,20,0,10,0,0,0,0,0,0,0,0,0,0
현대로템,064350,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
HD현대중공업,329180,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
POSCO홀딩스,005490,25.0,0,0,0,0,0,0,5,0,0,0,0,15,5
아모레퍼시픽,090430,25.0,0,20,0,0,0,0,0,0,0,0,0,5,0
HD현대,267250,25.0,10,0,0,0,0,0,10,0,0,5,0,0,0
동원시스템즈,014820,25.0,10,0,0,0,0,10,5,0,0,0,0,0,0
SKC,011790,25.0,20,0,0,0,0,0,5,0,0,0,0,0,0
한화,000880,20.0,0,10,0,0,0,0,0,0,0,10,0,0,0
한화엔진,082740,20.0,10,0,0,0,0,10,0,0,0,0,0,0,0
한국콜마,161890,20.0,0,0,0,0,0,10,10,0,0,0,0,0,0
크래프톤,259960,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
유한양행,000100,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
한화솔루션,009830,20.0,0,0,10,0,0,0,10,0,0,0,0,0,0
롯데정밀화학,004000,20.0,0,10,0,0,0,10,0,0,0,0,0,0,0
셀트리온,068270,15.0,10,0,0,0,0,0,0,0,0,0,0,5,0
삼성중공업,010140,15.0,10,0,0,0,0,0,5,0,0,0,0,0,0
HD현대마린솔루션,443060,15.0,10,0,0,0,0,0,0,0,0,5,0,0,0
세아제강지주,003030,15.0,10,0,0,0,0,0,5,0,0,0,0,0,0
한화에어로스페이스,012450,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
DL,000210,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
