Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
호텔신라,008770,190.0,0,10,0,0,0,10,5,0,0,0,0,5,5
신세계,004170,190.0,0,10,0,0,0,10,0,0,0,5,5,0,0
한미약품,128940,190.0,0,10,0,0,0,10,0,10,0,0,0,5,5
삼성전자,005930,180.0,0,10,0,0,0,10,5,0,0,5,5,0,0
HD현대인프라코어,042670,165.0,0,10,0,0,0,10,0,0,0,0,0,0,0
LG디스플레이,034220,160.0,0,10,0,0,0,10,0,0,0,5,5,0,0
지역난방공사,071320,155.0,0,10,0,0,0,10,5,0,0,0,0,5,5
삼성물산,028260,155.0,0,10,0,0,0,10,0,0,0,5,5,0,0
SK스퀘어,402340,150.0,0,10,0,0,0,10,0,0,0,0,0,5,5
LG이노텍,011070,150.0,0,10,0,0,0,10,0,10,0,5,5,0,0
SK,034730,150.0,10,0,0,0,0,10,0,0,0,5,5,0,0
현대백화점,069960,145.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성전기,009150,140.0,0,10,0,0,0,10,0,0,0,5,5,0,0
롯데정밀화학,004000,140.0,0,10,0,0,0,10,0,0,0,0,0,0,0
OCI,456040,140.0,0,10,0,0,0,0,5,0,0,0,0,5,5
녹십자홀딩스,005250,135.0,0,10,0,0,0,0,0,10,0,0,0,0,0
현대로템,064350,135.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성에스디에스,018260,130.0,0,10,0,0,0,10,0,0,0,5,5,0,0
코웨이,021240,125.0,0,10,0,0,0,0,0,0,0,0,0,5,5
종근당,185750,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDC,012630,125.0,10,0,0,0,0,0,5,0,0,5,5,0,0
한화시스템,272210,125.0,0,10,0,0,0,10,0,0,0,0,0,0,0
SK하이닉스,000660,120.0,0,10,0,0,0,10,0,0,0,0,0,5,0
한국항공우주,047810,120.0,0,0,0,0,0,10,0,0,0,0,0,0,0
에스원,012750,120.0,0,10,0,0,0,0,0,0,0,0,0,5,0
현대제철,004020,120.0,0,0,0,0,0,10,0,0,0,5,5,0,0
영원무역,111770,110.0,0,10,0,0,0,10,0,0,0,0,0,0,0
한솔케미칼,014680,110.0,0,10,0,0,0,10,5,0,0,0,0,0,0
GKL,114090,110.0,0,0,0,0,0,0,0,10,0,0,0,0,0
현대해상,001450,110.0,0,10,0,0,0,0,5,0,0,0,0,5,5
코스맥스,192820,110.0,0,10,0,0,0,0,0,0,0,0,0,0,0
기아,000270,105.0,0,10,0,0,0,0,0,0,0,5,5,0,0
포스코퓨처엠,003670,105.0,0,10,0,0,0,0,0,0,0,0,0,0,0
BNK금융지주,138930,105.0,10,0,0,0,0,0,0,0,0,0,0,5,5
엔씨소프트,036570,105.0,0,0,0,0,0,10,0,0,0,5,0,0,0
두산로보틱스,454910,105.0,0,10,0,0,0,0,0,10,0,0,0,0,0
한샘,009240,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한화에어로스페이스,012450,100.0,0,10,0,0,0,10,0,0,0,0,0,0,0
HD현대,267250,100.0,10,0,0,0,0,10,0,0,0,0,0,0,0
롯데쇼핑,023530,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0
영원무역홀딩스,009970,100.0,0,0,0,0,0,10,0,0,0,0,0,0,0
영풍,000670,100.0,10,0,0,0,0,10,0,0,0,0,0,5,5
키움증권,039490,100.0,0,0,0,0,0,10,0,0,0,5,0,0,0
LG전자,066570,95.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한미사이언스,008930,95.0,0,10,0,0,0,0,5,0,0,5,0,0,0
CJ,001040,95.0,0,0,0,0,0,10,0,0,0,5,0,0,0
KT&G,033780,95.0,0,10,0,0,0,0,5,0,0,0,0,0,0
두산밥캣,241560,90.0,0,10,0,0,0,0,5,0,0,5,0,0,0
한미반도체,042700,90.0,0,10,0,0,0,0,0,0,0,0,0,5,0
효성중공업,298040,90.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성생명,032830,90.0,10,0,0,0,0,10,0,0,0,0,0,5,0
넷마블,251270,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
녹십자,006280,90.0,0,10,0,0,0,0,5,0,0,0,0,0,0
제일기획,030000,90.0,0,10,0,0,0,0,0,10,0,0,0,0,0
카카오,035720,85.0,0,10,0,0,0,0,5,0,0,0,0,0,0
KCC,002380,85.0,10,0,0,0,0,0,0,10,0,5,0,0,0
현대모비스,012330,85.0,0,0,0,0,0,0,0,0,0,5,5,0,0
농심,004370,85.0,10,0,0,0,0,10,0,0,0,0,0,0,0
현대글로비스,086280,80.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한국금융지주,071050,80.0,10,0,0,0,0,10,0,0,0,0,0,0,0
미래에셋증권,006800,80.0,10,0,0,0,0,10,0,0,0,5,0,0,0
HD한국조선해양,009540,80.0,0,0,0,0,0,10,0,0,0,5,0,0,0
고려아연,010130,80.0,10,0,0,0,0,10,0,0,0,0,0,0,0
현대엘리베이터,017800,80.0,0,10,0,0,0,0,0,0,0,0,0,0,0
하나투어,039130,80.0,10,0,0,0,0,0,0,10,0,0,0,0,0
코오롱인더,120110,80.0,10,0,0,0,0,0,5,0,0,5,5,0,0
유한양행,000100,75.0,0,10,0,0,0,0,5,0,0,0,0,5,0
한국콜마,161890,75.0,0,0,0,0,0,0,0,0,0,0,0,5,5
한화비전,489790,75.0,10,0,0,0,0,0,0,0,0,0,0,0,0
JB금융지주,175330,75.0,10,0,0,0,0,0,0,0,0,5,0,0,0
LS,006260,75.0,10,0,0,0,0,0,5,0,0,0,0,0,0
에스엘,005850,75.0,0,10,0,0,0,0,5,0,0,0,0,5,0
삼성증권,016360,70.0,10,0,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,70.0,10,0,0,0,0,0,5,0,0,0,0,0,0
삼성E&A,028050,70.0,0,0,0,0,0,0,0,0,0,5,5,0,0
한국가스공사,036460,70.0,10,0,0,0,0,0,0,0,0,0,0,0,0
OCI홀딩스,010060,70.0,10,0,0,0,0,0,0,0,0,5,5,0,0
이수스페셜티케미컬,457190,70.0,0,10,0,0,0,0,0,10,0,0,0,0,0
대한유화,006650,70.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한화,000880,70.0,10,0,0,0,0,0,0,0,0,0,0,0,0
삼성SDI,006400,70.0,0,10,0,0,0,0,0,0,0,0,0,0,0
HD현대일렉트릭,267260,65.0,0,0,0,0,0,10,0,0,0,0,0,0,0
LG화학,051910,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
카카오페이,377300,65.0,0,10,0,0,0,0,0,0,0,5,0,0,0
셀트리온,068270,65.0,0,10,0,0,0,0,0,10,0,0,0,0,0
HMM,011200,65.0,10,0,0,0,0,0,5,0,0,0,0,0,0
두산에너빌리티,034020,65.0,0,10,0,0,0,0,0,10,0,5,0,5,0
오뚜기,007310,65.0,10,0,0,0,0,0,0,0,0,0,0,0,0
HL만도,204320,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데지주,004990,65.0,10,0,0,0,0,0,0,0,0,5,0,0,0
DN오토모티브,007340,65.0,10,0,0,0,0,0,5,0,0,0,0,0,0
덴티움,145720,65.0,0,0,0,0,0,0,0,0,0,5,5,0,0
GS리테일,007070,65.0,0,10,0,0,0,0,5,0,0,0,0,0,0
SK바이오팜,326030,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
미원상사,002840,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
세아베스틸지주,001430,60.0,10,0,0,0,0,0,0,0,0,0,0,0,0
더블유게임즈,192080,60.0,10,0,0,0,0,0,0,0,0,5,5,0,0
대웅,003090,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
동원산업,006040,60.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SKC,011790,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,60.0,0,0,0,0,0,0,0,0,0,5,5,0,0
F&F,383220,60.0,10,0,0,0,0,0,0,0,0,5,5,0,0
에이피알,278470,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
삼성화재,000810,60.0,10,10,0,0,0,0,0,0,0,5,5,0,0
아모레퍼시픽,090430,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
하이브,352820,60.0,10,0,0,0,0,0,0,0,0,0,0,0,0
삼성중공업,010140,60.0,0,10,0,0,0,0,0,0,0,5,5,0,0
포스코DX,022100,60.0,10,0,0,0,0,0,0,10,0,0,0,0,0
세아제강지주,003030,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
삼성카드,029780,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
엘앤에프,066970,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HD현대미포,010620,55.0,0,10,0,0,0,0,0,0,0,0,0,5,0
HD현대마린솔루션,443060,55.0,0,0,0,5,0,0,0,0,0,0,0,0,0
크래프톤,259960,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SK텔레콤,017670,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0
LS ELECTRIC,010120,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한국전력,015760,55.0,0,10,0,0,0,0,0,0,0,5,0,0,0
메리츠금융지주,138040,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SK케미칼,285130,55.0,0,0,0,0,0,0,0,0,0,5,0,0,0
삼양식품,003230,55.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SK아이이테크놀로지,361610,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
기업은행,024110,50.0,10,0,0,0,0,0,0,0,0,0,0,5,0
TKG휴켐스,069260,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
하나금융지주,086790,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한진칼,180640,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
카카오뱅크,323410,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
우리금융지주,316140,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한올바이오파마,009420,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
BGF리테일,282330,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
태광산업,003240,50.0,10,0,0,0,0,0,0,0,0,0,0,5,5
세방전지,004490,50.0,0,10,0,0,0,0,0,0,0,0,0,5,0
하이트진로,000080,50.0,10,0,0,0,0,0,0,0,0,0,0,0,0
강원랜드,035250,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
대한항공,003490,45.0,0,0,0,0,0,0,5,0,0,0,0,0,0
현대차,005380,45.0,0,10,0,0,0,0,0,0,0,0,0,0,0
씨에스윈드,112610,45.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한국카본,017960,45.0,0,0,0,5,0,0,0,0,0,5,0,0,0
팬오션,028670,45.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한온시스템,018880,45.0,10,0,0,0,0,0,0,10,0,0,0,0,0
현대위아,011210,45.0,10,0,0,0,0,0,0,0,0,0,0,0,0
HS효성첨단소재,298050,45.0,10,0,0,0,0,0,0,0,0,0,0,0,0
LG생활건강,051900,45.0,10,0,0,0,0,0,0,0,0,0,0,0,0
LG유플러스,032640,40.0,0,10,0,0,0,0,0,0,0,0,0,0,0
DL,000210,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한전KPS,051600,40.0,0,0,0,0,0,0,5,0,0,5,0,0,0
한국앤컴퍼니,000240,40.0,0,0,0,0,0,0,0,0,0,0,0,5,5
현대건설,000720,40.0,10,0,0,0,0,0,0,0,0,5,0,0,0
풍산,103140,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0
