Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
LG씨엔에스,064400,190.0,0,50,0,0,0,50,10,30,0,0,0,25,25
HD현대인프라코어,042670,185.0,0,50,0,0,10,50,0,20,0,25,25,5,0
세아베스틸지주,001430,180.0,0,50,0,0,0,50,0,50,0,0,0,15,15
LG이노텍,011070,165.0,0,50,0,0,0,50,5,0,0,5,5,25,25
이수스페셜티케미컬,457190,165.0,0,50,0,5,0,50,0,50,0,5,0,5,0
씨에스윈드,112610,160.0,0,50,0,0,0,40,10,20,0,20,20,0,0
두산로보틱스,454910,160.0,0,50,0,0,0,50,0,20,0,0,0,25,15
TKG휴켐스,069260,155.0,0,50,0,0,0,50,5,20,0,0,0,20,10
한일시멘트,300720,150.0,0,50,0,0,0,50,10,20,0,0,0,15,5
DL이앤씨,375500,150.0,0,50,0,0,0,40,10,20,0,0,0,20,10
신세계,004170,150.0,0,40,0,0,0,50,10,0,0,0,0,25,25
포스코퓨처엠,003670,145.0,0,50,10,0,0,50,15,0,0,0,0,15,5
대우건설,047040,145.0,0,50,0,0,0,50,5,30,0,0,0,5,5
현대모비스,012330,145.0,0,50,0,0,0,50,15,20,0,0,0,5,5
동서,026960,145.0,0,40,10,5,10,10,0,20,0,0,0,25,25
포스코DX,022100,145.0,0,50,0,0,0,50,5,30,0,0,0,10,0
고려아연,010130,145.0,0,50,0,0,0,50,0,0,0,5,0,25,15
HD한국조선해양,009540,145.0,0,50,10,5,0,50,0,0,0,20,10,0,0
현대글로비스,086280,145.0,0,50,0,0,0,50,15,10,0,10,0,5,5
현대건설,000720,145.0,0,50,0,0,0,50,10,20,0,0,0,10,5
현대차,005380,140.0,0,40,0,0,0,50,10,30,0,0,0,5,5
한화엔진,082740,140.0,0,50,0,5,0,40,5,10,0,10,10,10,0
한진칼,180640,140.0,0,50,0,0,10,50,0,10,0,15,5,0,0
현대오토에버,307950,135.0,0,50,0,0,0,50,5,20,0,0,0,5,5
GS건설,006360,135.0,0,50,0,0,0,50,5,20,0,0,0,5,5
한국항공우주,047810,135.0,0,50,10,0,0,50,5,0,0,15,5,0,0
한전KPS,051600,130.0,0,30,0,0,0,50,5,0,0,0,0,25,20
HL만도,204320,130.0,0,30,0,0,0,50,10,30,0,0,0,5,5
제일기획,030000,130.0,0,40,0,0,0,50,5,10,0,15,5,5,0
한전기술,052690,125.0,0,50,0,0,0,30,5,30,0,5,0,5,0
기아,000270,125.0,0,50,0,0,0,50,0,20,0,0,0,5,0
삼성물산,028260,125.0,0,50,0,0,0,50,5,0,0,10,0,5,5
오리온홀딩스,001800,125.0,0,50,0,0,10,40,5,10,0,0,0,10,0
롯데칠성,005300,120.0,0,40,0,0,0,50,0,30,0,0,0,0,0
미원에스씨,268280,120.0,0,40,0,0,0,20,0,20,0,20,20,0,0
DN오토모티브,007340,120.0,0,40,0,0,0,50,5,20,0,0,0,5,0
SK바이오팜,326030,120.0,10,20,0,0,0,40,0,0,0,25,25,0,0
GS리테일,007070,120.0,10,20,0,0,0,40,0,0,0,25,25,0,0
대웅제약,069620,120.0,0,40,10,0,0,50,0,10,0,10,0,0,0
에스엘,005850,120.0,0,30,0,0,0,50,0,20,0,10,0,5,5
영원무역홀딩스,009970,120.0,0,50,0,0,0,50,5,10,0,5,0,0,0
금호석유화학,011780,120.0,0,50,0,0,0,40,0,0,0,0,0,15,15
삼성카드,029780,120.0,20,20,10,0,0,50,0,20,0,0,0,0,0
에코프로머티,450080,120.0,0,50,0,0,0,30,5,30,0,5,0,0,0
코오롱인더,120110,120.0,0,40,0,0,0,50,0,0,0,0,0,15,15
HMM,011200,115.0,0,40,0,0,0,40,5,0,0,20,10,0,0
현대위아,011210,115.0,0,30,0,0,0,50,5,10,0,10,0,5,5
영풍,000670,115.0,0,50,0,0,0,50,0,0,0,5,0,10,0
삼성전기,009150,110.0,0,50,0,0,0,50,0,0,0,5,0,5,0
영원무역,111770,110.0,10,10,0,0,0,50,0,0,0,20,20,0,0
LS ELECTRIC,010120,110.0,0,40,10,0,0,40,0,0,0,10,0,5,5
두산밥캣,241560,110.0,0,40,0,0,0,40,5,0,0,10,5,10,0
현대엘리베이터,017800,110.0,0,40,0,0,0,50,0,0,0,0,0,10,10
KT,030200,110.0,0,20,0,0,10,50,0,30,0,0,0,0,0
LG전자,066570,105.0,0,30,0,0,0,50,0,20,0,5,0,0,0
삼성중공업,010140,105.0,0,50,10,5,0,20,15,0,0,0,0,5,0
한국타이어앤테크놀로지,161390,105.0,0,10,0,0,0,40,5,0,0,25,25,0,0
한국카본,017960,105.0,0,50,0,5,0,0,0,0,0,0,0,25,25
효성티앤씨,298020,105.0,0,30,10,0,0,40,0,20,0,5,0,0,0
미원상사,002840,105.0,0,50,0,0,0,50,5,0,0,0,0,0,0
코스모화학,005420,105.0,0,50,10,5,0,0,10,30,0,0,0,0,0
이마트,139480,105.0,10,20,0,0,0,50,5,0,0,10,0,5,5
SK아이이테크놀로지,361610,100.0,0,50,0,5,10,10,0,20,0,0,0,5,0
엘앤에프,066970,100.0,0,50,0,0,0,20,10,10,0,0,0,10,0
삼성전자,005930,100.0,0,50,0,0,0,50,0,0,0,0,0,0,0
SK,034730,100.0,0,30,10,0,0,10,0,0,0,25,25,0,0
이수페타시스,007660,100.0,0,40,0,0,0,50,5,0,0,5,0,0,0
팬오션,028670,95.0,20,10,0,0,0,50,0,10,0,5,0,0,0
HD현대일렉트릭,267260,95.0,0,50,10,0,0,20,0,0,0,10,0,5,0
에이피알,278470,95.0,0,40,0,0,0,50,0,0,0,0,0,5,0
SK스퀘어,402340,95.0,0,40,10,0,0,40,0,0,0,0,0,5,0
HD현대중공업,329180,95.0,0,50,10,5,0,20,0,0,0,5,0,5,0
파라다이스,034230,95.0,0,20,0,0,0,50,0,0,0,5,0,15,5
한화,000880,95.0,0,50,0,0,0,0,0,0,0,25,15,5,0
미스토홀딩스,081660,95.0,20,20,0,0,0,50,0,0,0,5,0,0,0
강원랜드,035250,95.0,10,10,0,0,0,50,5,0,0,10,10,0,0
아세아,002030,95.0,40,0,0,0,0,20,5,30,0,0,0,0,0
금호타이어,073240,95.0,10,20,0,0,0,50,0,0,0,10,0,5,0
한온시스템,018880,90.0,0,30,0,0,0,0,20,10,0,15,15,0,0
에스원,012750,90.0,0,30,0,0,0,30,0,20,0,10,0,0,0
한국앤컴퍼니,000240,90.0,40,0,0,0,0,20,0,10,0,15,5,0,0
POSCO홀딩스,005490,90.0,0,50,10,5,0,20,5,0,0,0,0,0,0
JB금융지주,175330,90.0,10,20,10,0,0,40,0,0,0,5,0,5,0
대한유화,006650,90.0,0,40,0,0,0,20,0,0,0,15,15,0,0
한국금융지주,071050,85.0,10,20,10,10,0,0,5,0,0,20,10,0,0
HD현대,267250,85.0,0,40,0,5,0,0,0,0,0,20,20,0,0
현대로템,064350,85.0,0,50,0,0,0,0,20,0,0,0,0,10,5
셀트리온,068270,85.0,0,50,0,0,0,30,0,0,0,5,0,0,0
산일전기,062040,85.0,0,50,0,0,0,30,5,0,0,0,0,0,0
LG에너지솔루션,373220,80.0,0,50,10,5,0,0,10,0,0,0,0,5,0
녹십자,006280,80.0,0,20,10,0,0,30,0,20,0,0,0,0,0
롯데정밀화학,004000,80.0,0,40,0,0,0,30,0,0,0,10,0,0,0
KT&G,033780,80.0,30,0,0,0,0,30,0,0,0,15,5,0,0
한화시스템,272210,80.0,0,50,10,5,0,0,0,10,0,0,0,5,0
HD현대마린솔루션,443060,80.0,0,50,10,0,0,0,0,0,0,10,10,0,0
삼성에스디에스,018260,80.0,0,30,0,0,0,30,0,0,0,15,5,0,0
풍산,103140,80.0,0,40,0,5,0,10,0,0,0,0,0,15,10
CJ,001040,80.0,10,20,0,0,0,50,0,0,0,0,0,0,0
GS,078930,75.0,20,10,0,0,0,10,5,10,0,15,5,0,0
대웅,003090,75.0,0,30,0,0,0,30,10,0,0,5,0,0,0
농심,004370,75.0,20,20,0,0,0,30,0,0,0,5,0,0,0
SKC,011790,75.0,0,40,10,5,0,0,10,10,0,0,0,0,0
넷마블,251270,75.0,50,0,0,0,0,0,5,20,0,0,0,0,0
BNK금융지주,138930,75.0,10,10,0,0,0,20,5,0,0,0,0,15,15
크래프톤,259960,75.0,20,10,0,0,0,0,5,0,0,20,20,0,0
