Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
KT,030200,120.0,0,30,0,0,10,50,0,30,0,0,0,0,0
LS ELECTRIC,010120,120.0,0,50,10,0,0,40,0,0,0,5,0,10,5
현대엘리베이터,017800,120.0,0,40,0,0,0,50,0,0,0,0,0,15,15
한국타이어앤테크놀로지,161390,120.0,0,20,0,0,0,50,0,0,0,25,25,0,0
영원무역홀딩스,009970,115.0,0,50,0,0,0,50,5,0,0,5,0,5,0
이마트,139480,115.0,10,30,0,0,0,50,0,0,0,5,0,10,10
미원상사,002840,115.0,0,50,0,0,0,50,5,0,0,0,0,5,5
오리온홀딩스,001800,115.0,0,50,0,0,10,40,5,0,0,0,0,10,0
대웅제약,069620,115.0,0,40,10,0,0,50,0,0,0,10,5,0,0
한진칼,180640,110.0,0,50,0,0,0,50,0,0,0,10,0,0,0
제일기획,030000,110.0,0,40,0,0,0,50,5,0,0,10,0,5,0
한온시스템,018880,110.0,0,40,0,0,0,0,20,10,0,20,20,0,0
두산밥캣,241560,110.0,0,40,0,0,0,40,5,0,0,15,5,5,0
팬오션,028670,110.0,10,20,0,0,0,50,0,20,0,0,0,5,5
영풍,000670,110.0,0,40,0,0,0,50,0,0,0,10,0,10,0
대한유화,006650,110.0,0,40,0,0,0,30,0,0,0,20,20,0,0
삼성중공업,010140,105.0,0,50,10,5,0,20,15,0,0,0,0,5,0
BNK금융지주,138930,105.0,10,20,0,0,0,30,0,0,0,5,0,20,20
삼성전기,009150,105.0,0,50,0,0,0,50,0,0,0,5,0,0,0
삼성전자,005930,105.0,0,50,0,0,0,50,0,0,0,0,0,5,0
OCI,456040,100.0,0,50,0,0,0,30,0,10,0,10,0,0,0
HMM,011200,100.0,0,40,0,0,0,30,5,0,0,15,5,5,0
현대로템,064350,100.0,0,50,10,0,0,0,20,0,0,0,0,15,5
효성티앤씨,298020,95.0,0,30,10,0,0,40,0,10,0,5,0,0,0
에이피알,278470,95.0,0,40,0,0,0,50,0,0,0,0,0,5,0
하나투어,039130,95.0,0,30,0,0,0,50,5,10,0,0,0,0,0
HDC,012630,95.0,0,50,0,0,0,30,0,10,0,0,0,5,0
HD현대,267250,95.0,0,40,0,5,0,0,0,0,0,25,25,0,0
셀트리온,068270,95.0,10,40,0,0,0,40,0,0,0,5,0,0,0
SK스퀘어,402340,95.0,0,40,10,0,0,40,0,0,0,0,0,5,0
SK,034730,95.0,0,20,10,0,0,20,0,0,0,25,20,0,0
POSCO홀딩스,005490,95.0,10,50,0,5,0,30,0,0,0,0,0,0,0
엘앤에프,066970,95.0,0,40,0,0,0,20,15,10,0,0,0,10,0
한화,000880,95.0,0,50,10,0,0,0,0,0,0,20,10,5,0
풍산,103140,95.0,0,40,0,5,0,20,0,0,0,0,0,20,10
미스토홀딩스,081660,95.0,10,30,0,0,0,50,0,0,0,0,0,5,0
한국카본,017960,95.0,0,50,0,0,0,0,0,0,0,0,0,25,20
금호타이어,073240,95.0,0,30,0,0,0,50,5,0,0,10,0,0,0
대웅,003090,90.0,0,40,0,0,0,40,5,0,0,5,0,0,0
iM금융지주,139130,90.0,10,20,0,0,0,30,0,0,0,0,0,15,15
CJ,001040,90.0,0,30,0,0,0,50,0,0,0,0,0,5,5
세방전지,004490,90.0,0,20,0,0,10,50,0,0,0,5,5,0,0
SK아이이테크놀로지,361610,90.0,0,50,0,5,10,10,0,10,0,0,0,5,0
강원랜드,035250,90.0,10,0,0,0,0,50,0,0,0,15,15,0,0
삼성에스디에스,018260,90.0,0,40,0,0,0,30,5,0,0,10,0,5,0
HD현대마린솔루션,443060,90.0,0,50,10,0,0,0,0,0,0,15,15,0,0
우리금융지주,316140,90.0,10,20,0,0,0,50,0,0,0,0,0,5,5
코스모화학,005420,90.0,0,40,10,5,0,0,5,30,0,0,0,0,0
삼성카드,029780,90.0,20,10,0,0,0,50,0,10,0,0,0,0,0
JB금융지주,175330,90.0,10,20,0,0,0,50,0,0,0,5,0,5,0
기업은행,024110,85.0,0,20,0,0,0,50,0,0,0,0,0,10,5
HD현대중공업,329180,85.0,0,40,10,5,0,20,0,0,0,5,0,5,0
한화에어로스페이스,012450,85.0,0,50,10,5,0,10,0,0,0,5,0,5,0
HD현대일렉트릭,267260,85.0,0,50,10,5,0,10,0,0,0,5,0,5,0
롯데정밀화학,004000,85.0,0,40,0,0,0,40,0,0,0,5,0,0,0
대한항공,003490,85.0,0,30,0,0,0,20,5,0,0,15,15,0,0
농심,004370,85.0,30,20,0,0,0,30,0,0,0,5,0,0,0
호텔신라,008770,80.0,10,10,0,0,0,50,0,0,0,0,0,5,5
에스원,012750,80.0,0,30,0,0,0,30,0,10,0,10,0,0,0
KG모빌리티,003620,80.0,10,20,0,0,10,30,10,0,0,0,0,0,0
한국앤컴퍼니,000240,80.0,30,0,0,0,0,30,0,0,0,15,5,0,0
크래프톤,259960,80.0,30,0,0,0,0,0,5,0,0,25,20,0,0
LG,003550,80.0,0,50,10,0,0,10,0,0,0,5,0,5,0
현대해상,001450,80.0,30,10,0,0,0,30,0,0,0,0,0,5,5
LG에너지솔루션,373220,80.0,0,50,10,5,0,0,10,0,0,0,0,5,0
넷마블,251270,75.0,50,0,0,0,0,0,5,20,0,0,0,0,0
SK케미칼,285130,75.0,20,10,0,0,0,0,0,0,0,25,20,0,0
CJ대한통운,000120,75.0,0,30,0,0,0,30,5,0,0,0,0,5,5
한솔케미칼,014680,75.0,20,0,0,0,0,50,0,0,0,5,0,0,0
SK텔레콤,017670,70.0,0,30,0,0,0,10,0,0,0,0,0,20,10
키움증권,039490,70.0,0,30,10,0,0,0,0,0,0,20,10,0,0
삼양식품,003230,70.0,50,0,0,0,0,20,0,0,0,0,0,0,0
KT&G,033780,70.0,20,0,0,0,0,40,0,0,0,10,0,0,0
SKC,011790,70.0,0,40,10,5,0,0,5,10,0,0,0,0,0
롯데쇼핑,023530,70.0,0,10,0,0,0,40,0,0,0,10,0,5,5
엔씨소프트,036570,70.0,10,10,0,0,0,0,0,0,0,25,25,0,0
아모레퍼시픽홀딩스,002790,70.0,50,0,0,0,0,20,0,0,0,0,0,0,0
BGF리테일,282330,70.0,10,20,0,0,0,30,0,0,0,0,0,5,5
삼성증권,016360,70.0,10,20,0,0,0,30,0,0,0,0,0,5,5
삼성생명,032830,70.0,0,30,0,0,0,10,0,0,0,20,10,0,0
메리츠금융지주,138040,70.0,0,30,0,0,0,0,0,0,0,0,0,20,20
LIG넥스원,079550,70.0,10,40,10,0,0,0,0,0,0,0,0,10,0
GS,078930,65.0,10,20,0,0,0,20,5,0,0,10,0,0,0
한화시스템,272210,65.0,0,50,10,0,0,0,0,0,0,0,0,5,0
한화오션,042660,65.0,0,50,10,0,0,0,0,0,0,0,0,5,0
KCC,002380,65.0,0,30,0,0,0,30,0,0,0,0,0,5,0
한국전력,015760,65.0,0,10,0,0,0,50,0,0,0,5,0,0,0
종근당,185750,65.0,0,10,0,0,0,50,0,0,0,5,0,0,0
포스코인터내셔널,047050,65.0,10,20,0,0,0,30,5,0,0,0,0,0,0
한국금융지주,071050,65.0,10,20,10,5,0,0,0,0,0,15,5,0,0
녹십자,006280,60.0,0,10,10,0,0,30,0,10,0,0,0,0,0
LS,006260,60.0,0,40,10,0,0,0,0,0,0,0,0,10,0
삼성화재,000810,60.0,0,30,0,0,0,20,5,0,0,0,0,5,0
SK하이닉스,000660,60.0,0,50,0,5,0,0,0,0,0,5,0,0,0
NH투자증권,005940,60.0,10,20,0,0,0,10,0,10,0,0,0,5,5
효성중공업,298040,60.0,0,50,0,0,0,0,0,0,0,5,5,0,0
더블유게임즈,192080,60.0,0,10,0,0,0,50,0,0,0,0,0,0,0
녹십자홀딩스,005250,60.0,0,20,10,0,0,10,0,10,0,5,0,5,0
한올바이오파마,009420,60.0,0,10,0,0,0,50,0,0,0,0,0,0,0
율촌화학,008730,60.0,0,30,0,0,0,0,0,30,0,0,0,0,0
한미약품,128940,60.0,30,10,0,0,0,0,0,0,0,10,10,0,0
LG생활건강,051900,55.0,50,0,0,0,0,0,5,0,0,0,0,0,0
삼성E&A,028050,55.0,10,10,0,0,0,0,5,30,0,0,0,0,0
오뚜기,007310,55.0,0,10,0,5,0,20,0,0,0,0,0,15,5
현대백화점,069960,55.0,10,20,0,5,0,20,0,0,0,0,0,0,0
현대제철,004020,55.0,0,50,0,5,0,0,0,0,0,0,0,0,0
DL,000210,50.0,0,30,0,5,0,10,5,0,0,0,0,0,0
S-Oil,010950,50.0,0,30,0,5,0,10,0,0,0,0,0,5,0
GKL,114090,50.0,20,0,0,0,0,30,0,0,0,0,0,0,0
코스맥스,192820,50.0,0,10,0,0,0,30,0,0,0,5,5,0,0
오리온,271560,50.0,40,0,0,0,0,0,0,0,0,10,0,0,0
유한양행,000100,50.0,40,0,0,0,0,10,0,0,0,0,0,0,0
삼성SDI,006400,50.0,0,50,0,0,0,0,0,0,0,0,0,0,0
SK이노베이션,096770,50.0,0,30,10,0,0,0,5,0,0,5,0,0,0
KB금융,105560,50.0,10,20,0,0,0,10,0,0,0,0,0,5,5
F&F,383220,50.0,10,10,0,0,0,20,0,0,0,10,0,0,0
CJ제일제당,097950,45.0,0,30,10,0,0,0,5,0,0,0,0,0,0
롯데웰푸드,280360,45.0,0,20,0,5,0,10,5,0,0,0,0,5,0
한국가스공사,036460,45.0,0,30,0,0,0,0,5,0,0,0,0,10,0
HS효성첨단소재,298050,45.0,0,30,0,5,0,0,0,0,0,0,0,5,5
LG유플러스,032640,45.0,10,30,0,0,0,0,5,0,0,0,0,0,0
한미사이언스,008930,45.0,30,10,0,0,0,0,0,0,0,5,0,0,0
하이브,352820,40.0,0,10,10,0,0,20,0,0,0,0,0,0,0
LG화학,051910,40.0,0,30,0,5,0,0,0,0,0,5,0,0,0
두산,000150,40.0,0,30,0,5,0,0,0,0,0,0,0,5,0
두산에너빌리티,034020,40.0,0,30,0,0,0,0,0,0,0,0,0,10,0
삼성바이오로직스,207940,40.0,0,30,0,0,0,0,0,0,0,10,0,0,0
NAVER,035420,40.0,10,30,0,0,0,0,0,0,0,0,0,0,0
한화비전,489790,40.0,30,0,0,0,0,0,0,10,0,0,0,0,0
롯데케미칼,011170,40.0,10,20,0,0,0,10,0,0,0,0,0,0,0
동원산업,006040,40.0,0,0,0,0,0,0,10,30,0,0,0,0,0
한국콜마,161890,40.0,20,10,0,0,0,10,0,0,0,0,0,0,0
덴티움,145720,40.0,30,0,0,0,0,0,0,10,0,0,0,0,0
대상,001680,35.0,0,20,0,0,0,0,5,10,0,0,0,0,0
카카오,035720,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
한미반도체,042700,35.0,10,20,0,0,0,0,0,0,0,0,0,5,0
신한지주,055550,35.0,10,10,0,0,0,0,0,0,0,5,0,5,5
지역난방공사,071320,35.0,0,30,0,0,0,0,0,0,0,5,0,0,0
LG디스플레이,034220,35.0,0,30,0,0,0,0,5,0,0,0,0,0,0
대한전선,001440,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
DB손해보험,005830,35.0,20,10,0,0,0,0,5,0,0,0,0,0,0
카카오뱅크,323410,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
세아제강지주,003030,30.0,0,20,0,0,0,10,0,0,0,0,0,0,0
아모레퍼시픽,090430,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
한화생명,088350,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
롯데지주,004990,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
한샘,009240,25.0,0,20,0,0,0,0,5,0,0,0,0,0,0
OCI홀딩스,010060,25.0,10,10,0,0,0,0,5,0,0,0,0,0,0
코웨이,021240,25.0,0,20,0,0,0,0,5,0,0,0,0,0,0
하나금융지주,086790,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
하이트진로,000080,20.0,0,10,0,0,0,0,5,0,0,0,0,5,0
한화솔루션,009830,20.0,0,0,0,0,0,20,0,0,0,0,0,0,0
카카오페이,377300,15.0,10,0,0,0,0,0,5,0,0,0,0,0,0
SK바이오사이언스,302440,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
미래에셋증권,006800,10.0,0,0,0,0,0,0,0,0,0,10,0,0,0
후성,093370,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
태광산업,003240,10.0,0,0,0,0,0,10,0,0,0,0,0,0,0
에스디바이오센서,137310,5.0,0,0,0,0,0,0,0,0,0,0,0,5,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
