Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
금호석유화학,011780,45.0,10,10,0,0,0,0,5,0,0,10,10,0,0
덴티움,145720,45.0,0,40,0,0,0,0,0,0,0,0,0,5,0
KG모빌리티,003620,45.0,10,20,0,0,0,0,5,10,0,0,0,0,0
더블유게임즈,192080,45.0,30,0,0,0,0,0,0,0,0,0,0,10,5
하나투어,039130,45.0,30,0,0,0,0,0,15,0,0,0,0,0,0
현대건설,000720,45.0,10,0,0,0,0,30,5,0,0,0,0,0,0
HD현대중공업,329180,45.0,30,0,0,0,0,10,5,0,0,0,0,0,0
한화오션,042660,45.0,0,10,0,0,0,30,5,0,0,0,0,0,0
넷마블,251270,45.0,10,20,10,0,0,0,5,0,0,0,0,0,0
CJ,001040,45.0,0,20,10,0,0,0,0,0,0,10,5,0,0
한일시멘트,300720,40.0,30,0,0,0,0,0,0,0,0,10,0,0,0
현대로템,064350,40.0,20,10,0,0,0,0,5,0,0,5,0,0,0
삼성물산,028260,40.0,10,20,0,0,0,0,0,0,0,10,0,0,0
F&F,383220,40.0,30,0,0,0,0,0,0,0,0,10,0,0,0
한국콜마,161890,40.0,20,10,0,0,0,0,5,0,0,0,0,5,0
고려아연,010130,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
한화시스템,272210,40.0,0,20,0,0,0,0,10,10,0,0,0,0,0
현대모비스,012330,40.0,10,0,0,0,0,0,0,30,0,0,0,0,0
기아,000270,40.0,0,20,0,0,0,0,5,10,0,0,0,5,0
하이트진로,000080,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
농심,004370,40.0,0,20,10,5,0,0,0,0,0,5,0,0,0
SK아이이테크놀로지,361610,40.0,30,0,0,0,0,10,0,0,0,0,0,0,0
셀트리온,068270,35.0,20,0,0,0,0,0,15,0,0,0,0,0,0
한진칼,180640,35.0,20,10,0,0,0,0,5,0,0,0,0,0,0
미원에스씨,268280,35.0,0,10,10,0,0,0,15,0,0,0,0,0,0
현대글로비스,086280,35.0,0,10,0,0,0,0,5,20,0,0,0,0,0
삼성증권,016360,35.0,30,0,0,0,0,0,5,0,0,0,0,0,0
에스엘,005850,35.0,20,0,0,0,0,0,5,10,0,0,0,0,0
한미사이언스,008930,35.0,0,30,0,0,0,0,0,0,0,5,0,0,0
카카오페이,377300,35.0,30,0,0,0,0,0,0,0,0,5,0,0,0
GS건설,006360,30.0,0,10,0,0,0,0,20,0,0,0,0,0,0
HMM,011200,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
카카오,035720,30.0,0,20,0,0,0,0,0,10,0,0,0,0,0
DL,000210,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
엔씨소프트,036570,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
한솔케미칼,014680,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
세아베스틸지주,001430,30.0,20,0,0,0,0,10,0,0,0,0,0,0,0
CJ제일제당,097950,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,30.0,0,20,0,0,0,0,0,10,0,0,0,0,0
한화비전,489790,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
동원산업,006040,30.0,10,10,0,0,0,0,0,0,0,10,0,0,0
한국카본,017960,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
BGF리테일,282330,30.0,0,20,0,0,0,0,0,0,0,10,0,0,0
DL이앤씨,375500,25.0,20,0,0,0,0,0,5,0,0,0,0,0,0
한샘,009240,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
세아제강지주,003030,20.0,10,0,0,0,0,0,10,0,0,0,0,0,0
대상,001680,20.0,10,0,10,0,0,0,0,0,0,0,0,0,0
강원랜드,035250,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
한화,000880,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
녹십자홀딩스,005250,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
DN오토모티브,007340,15.0,0,0,10,0,0,0,0,0,0,5,0,0,0
OCI,456040,15.0,0,10,0,0,0,0,0,0,0,0,0,5,0
에스원,012750,15.0,0,10,0,0,0,0,5,0,0,0,0,0,0
오뚜기,007310,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
롯데케미칼,011170,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
대한항공,003490,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
