source_file,종목명,종목코드,권장호라이즌,last_close,매수가(entry),익절가(tp),손절가(sl),RR,Score_1w,ord_qty,side,confidence,holding_days,valid_until,ATR,buf_close,buf_high,buf_low,요약점수(h1),요약점수(h2),요약점수(h3),ex_base_h1,ex_pen_h1,ex_base_h2,ex_pen_h2,ex_base_h3,ex_pen_h3,flags_h1,flags_h2,flags_h3,warn_bad_RR,h1_MAPE(%),h1_DirAcc(%),h1_Bias,h1_MAE,h1_count,h3_MAPE(%),h3_DirAcc(%),h3_Bias,h3_MAE,h3_count,h2_MAPE(%),h2_DirAcc(%),h2_Bias,h2_MAE,h2_count,risk_cap_used
pred_HD현대인프라코어_042670.csv,HD현대인프라코어,042670,h1,16320.0,16200.0,17170.0,15850.0,2.77,215.0,0,BUY,0.386,1,2025-12-17T15:20:00+09:00,600.833,473.84,385.787,495.2,1.25,1.4,1.25,0.3,0.95,0.7,0.7,0.5,0.75,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;|Bias|>r*MAE,MAPE>MAX;DA<MIN,0,3.073825498744913,42.857142857142854,-288.891284368759,473.8398668239283,43.0,,,,,,,,,,,0.1
pred_한일시멘트_300720.csv,한일시멘트,300720,h1,19930.0,19830.0,20610.0,19560.0,2.89,190.0,10,BUY,0.61,1,2025-12-17T15:20:00+09:00,630.001,378.0,1057.089,715.829,0.0,1.8,1.6,0.0,0.0,0.85,0.95,0.65,0.95,,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,1.6078535085862873,57.14285714285714,-76.08619182608848,297.097305419833,43.0,,,,,,,,,,,0.1
pred_TKG휴켐스_069260.csv,TKG휴켐스,069260,h1,19980.0,19910.0,20470.0,19710.0,2.8,190.0,10,BUY,0.459,1,2025-12-17T15:20:00+09:00,459.167,275.5,275.5,275.5,0.2,1.95,0.95,0.0,0.2,1.0,0.95,0.5,0.45,|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,DA<MIN;|Bias|>r*MAE,0,1.4833719535165009,57.14285714285714,211.66605813558755,269.45693445760173,43.0,,,,,,,,,,,0.1
pred_동서_026960.csv,동서,026960,h2,28800.0,28650.0,29840.0,28220.0,2.77,175.0,6,BUY,0.501,2,2025-12-18T15:20:00+09:00,966.666,580.0,719.061,1006.21,0.85,0.45,1.55,0.4,0.45,0.25,0.2,0.85,0.7,DA<MIN;|Bias|>r*MAE,|Bias|>r*MAE,MAPE>MAX;|Bias|>r*MAE,0,,,,,,,,,,,1.6502778033125647,69.04761904761905,307.2763560073715,456.466320937589,42.0,0.1
pred_오리온홀딩스_001800.csv,오리온홀딩스,001800,h2,21250.0,21150.0,21920.0,20880.0,2.85,170.0,9,BUY,0.585,2,2025-12-18T15:20:00+09:00,622.917,373.75,482.41,373.75,1.1,0.4,1.4,0.65,0.45,0.15,0.25,0.7,0.7,DA<MIN;|Bias|>r*MAE,DA<MIN,MAPE>MAX;|Bias|>r*MAE,0,,,,,,,,,,,1.8290612729654017,52.38095238095239,96.28169381902288,362.82438588993847,42.0,0.1
pred_한진칼_180640.csv,한진칼,180640,h1,112800.0,111660.0,120940.0,108280.0,2.75,160.0,1,BUY,0.569,1,2025-12-17T15:20:00+09:00,7541.67,4525.002,6978.231,4525.002,0.5,1.95,1.0,0.0,0.5,1.0,0.95,0.5,0.5,MAPE>MAX,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX,0,3.1194103423653177,61.904761904761905,-14.500689645147569,3428.536127750264,43.0,,,,,,,,,,,0.1
pred_대웅제약_069620.csv,대웅제약,069620,h1,183699.99,182510.0,192230.0,178960.0,2.74,160.0,1,BUY,0.527,1,2025-12-17T15:20:00+09:00,7899.998,4739.999,6698.426,4739.999,1.05,1.45,1.65,0.3,0.75,0.5,0.95,0.7,0.95,MAPE>MAX;DA<MIN,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,2.523862779765569,42.857142857142854,-1095.0301911941795,4064.0471917252194,43.0,,,,,,,,,,,0.1
pred_씨에스윈드_112610.csv,씨에스윈드,112610,h3,44500.0,44120.0,45710.0,44360.0,,160.0,0,BUY,0.473,3,2025-12-19T15:20:00+09:00,1408.334,1502.03,1316.311,1953.63,1.95,1.45,0.5,1.0,0.95,0.5,0.95,0.0,0.5,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX,1,,,,,,3.5180612368265516,56.09756097560976,609.7013475691404,1502.0296417358452,41.0,,,,,,0.1
pred_세아베스틸지주_001430.csv,세아베스틸지주,001430,h3,43150.0,42600.0,47060.0,46440.0,,160.0,0,BUY,0.272,3,2025-12-19T15:20:00+09:00,3625.0,2175.0,3349.014,2175.0,1.625,1.375,1.35,0.675,0.95,0.425,0.95,0.4,0.95,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,1,,,,,,6.158779476205905,51.21951219512195,-1418.3168733992225,2132.2132226897447,41.0,,,,,,0.1
pred_신세계_004170.csv,신세계,004170,h2,257999.99,255890.0,273160.0,249580.0,2.74,155.0,0,BUY,0.347,2,2025-12-18T15:20:00+09:00,14041.676,8425.006,11534.658,13618.472,1.6,0.95,1.8,0.65,0.95,0.0,0.95,0.85,0.95,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,MAPE>MAX;DA<MIN;|Bias|>r*MAE,0,,,,,,,,,,,3.595679790985204,50.0,-5626.051283450353,7725.587424777803,42.0,0.1
