,date,open,high,low,close,volume,chg_pct,inst_sum,inst_ext,retail,foreign,per,pbr,div,KOSPI,SP500_US(-1),NASDAQ_US(-1),SOX_US(-1),SHANGHAI,HANGSENG,NIKKEI
0,2023-09-25,68500,69700,68500,69400,13582516,0.872093023255814,-9666344300,-2197804500,-19080257400,30944406200,8.61,1.37,2.08,2495.760009765625,,,,3115.60693359375,17729.2890625,32678.619140625
1,2023-09-26,70000,70000,68400,68600,13143470,-1.1527377521613833,-182725782500,2931418000,152780336600,27014027900,8.51,1.35,2.1,2462.969970703125,4337.43994140625,13271.3203125,3389.4599609375,3102.27294921875,17466.900390625,32315.05078125
2,2023-09-27,68600,69100,68200,68400,14886491,-0.2915451895043732,-83699529500,-252292700,27256649900,56695172300,8.49,1.35,2.11,2465.070068359375,4273.52978515625,13063.6103515625,3329.6201171875,3107.31591796875,17611.869140625,32371.900390625
3,2023-10-04,67400,67700,66700,67500,23361149,-1.3157894736842104,-85888536200,4030278000,205368934600,-123510676400,8.38,1.33,2.14,2405.68994140625,4229.4501953125,13059.4697265625,3376.580078125,,17195.83984375,30526.880859375
4,2023-10-05,67300,67400,66700,66700,16108313,-1.1851851851851851,24466732800,3391043300,202145558600,-230003334700,8.28,1.31,2.16,2403.60009765625,4263.75,13236.009765625,3424.919921875,,17213.869140625,31075.359375
5,2023-10-06,67100,67300,66000,66000,14386527,-1.0494752623688157,55864006600,1691952500,223999980000,-281555939100,8.19,1.3,2.19,2408.72998046875,4258.18994140625,13219.830078125,3406.97998046875,,17485.98046875,30994.669921875
6,2023-10-10,66200,67600,66200,66400,19889202,0.6060606060606061,241278636200,2404889700,-15275672400,-228407853500,8.24,1.31,2.17,2402.580078125,4335.66015625,13484.240234375,3467.35009765625,3075.239990234375,17664.73046875,31746.529296875
7,2023-10-11,68600,69400,67900,68200,25209349,2.710843373493976,205910450200,-2593431500,-233681005400,30363986700,8.46,1.34,2.12,2450.080078125,4358.240234375,13562.83984375,3512.070068359375,3078.9560546875,17893.099609375,31936.509765625
8,2023-10-12,68600,69700,68200,68900,19311380,1.0263929618768328,51824399000,-472600400,-23625252700,-27726545900,8.55,1.36,2.1,2479.820068359375,4376.9501953125,13659.6796875,3537.830078125,3107.90087890625,18238.2109375,32494.66015625
9,2023-10-13,68000,68500,67700,68000,9724086,-1.3062409288824384,-2362710400,1189642900,51277945000,-50104877500,8.44,1.34,2.12,2456.14990234375,4349.60986328125,13574.2197265625,3548.6201171875,3088.10009765625,17813.44921875,32315.990234375
10,2023-10-16,67900,68500,66800,67300,12599299,-1.0294117647058822,2892011500,-672547700,73628845100,-75848308900,8.35,1.32,2.15,2436.239990234375,4327.77978515625,13407.23046875,3452.969970703125,3073.81298828125,17640.359375,31659.029296875
11,2023-10-17,67700,69900,67400,69400,17299253,3.1203566121842496,-92508181100,-4087417900,-228334046600,324929645600,8.61,1.37,2.08,2460.169921875,4373.6298828125,13567.98046875,3502.510009765625,3083.5,17773.33984375,32040.2890625
12,2023-10-18,68900,70500,68800,70500,16493184,1.585014409221902,338795300,-1920612200,-342157222000,343739038900,8.75,1.39,2.05,2462.60009765625,4373.2001953125,13533.75,3474.659912109375,3058.7099609375,17732.51953125,32042.25
13,2023-10-19,69700,70000,69400,69500,13985012,-1.4184397163120568,-49378047000,1424142200,-9806086900,57759991700,8.63,1.37,2.08,2415.800048828125,4314.60009765625,13314.2998046875,3413.449951171875,3005.39306640625,17295.890625,31430.619140625
14,2023-10-20,68900,69200,68100,68800,15204495,-1.0071942446043165,-58688545000,-4833265300,17655526700,45866283600,8.54,1.35,2.1,2375.0,4278.0,13186.1796875,3367.77001953125,2983.06005859375,17172.130859375,31259.359375
15,2023-10-23,68700,69100,68200,68400,11625959,-0.5813953488372093,53550479000,2953353100,32858962800,-89362794900,8.49,1.35,2.11,2357.02001953125,4224.16015625,12983.8095703125,3316.139892578125,2939.291015625,,30999.55078125
16,2023-10-24,68700,68800,67700,68500,12791710,0.14619883040935672,-18709923400,5736432700,41340697900,-28367207200,8.5,1.35,2.11,2383.510009765625,4217.0400390625,13018.330078125,3298.5400390625,2962.243896484375,16991.529296875,31062.349609375
17,2023-10-25,68800,68800,67900,68000,10610703,-0.7299270072992701,3999682000,-7889001500,37852421900,-33963102400,8.44,1.34,2.12,2363.169921875,4247.68017578125,13139.8701171875,3343.93994140625,2974.114013671875,17085.330078125,31269.919921875
18,2023-10-26,67000,67900,66700,66700,15517624,-1.911764705882353,-5125712300,-609440600,98048357500,-92313204600,8.28,1.31,2.16,2299.080078125,4186.77001953125,12821.2197265625,3205.840087890625,2988.299072265625,17044.609375,30601.779296875
19,2023-10-27,67100,67300,66700,67300,11334726,0.8995502248875562,54155950500,-1067433700,9255298100,-62343814900,8.35,1.32,2.15,2302.81005859375,4137.22998046875,12595.6103515625,3188.419921875,3017.783935546875,17398.73046875,30991.689453125
20,2023-10-30,66800,67800,66700,67300,10139270,0.0,43541758400,-884030100,-13798263600,-28859464700,8.35,1.32,2.15,2310.550048828125,4117.3701171875,12643.009765625,3227.090087890625,3021.552978515625,17406.359375,30696.9609375
21,2023-10-31,67600,68300,66900,66900,14488892,-0.5943536404160475,4173106700,5060066200,15764945700,-24998118600,8.3,1.32,2.16,2277.989990234375,4166.81982421875,12789.48046875,3185.179931640625,3018.77099609375,17112.48046875,30858.849609375
22,2023-11-01,67500,68900,67300,68600,13775256,2.5411061285500747,150786315400,-2491912900,-151963265200,3668862700,8.51,1.35,2.1,2301.56005859375,4193.7998046875,12851.240234375,3215.889892578125,3023.076904296875,17101.779296875,31601.650390625
23,2023-11-02,70000,70000,69400,69700,16350031,1.6034985422740524,14868527500,-2936002600,-208904622200,196972097300,8.65,1.37,2.07,2343.1201171875,4237.85986328125,13061.4697265625,3290.949951171875,3009.406005859375,17230.58984375,31949.890625
24,2023-11-03,69700,70200,69500,69600,10322234,-0.1434720229555237,1059675700,485483800,-89117201200,87572041700,8.64,1.37,2.07,2368.340087890625,4317.77978515625,13294.1904296875,3368.5400390625,3030.798095703125,17664.119140625,
25,2023-11-06,69800,70900,69300,70900,22228489,1.8678160919540232,99362015800,9766233500,-144587166100,35458916800,8.8,1.4,2.04,2502.3701171875,4358.33984375,13478.2802734375,3454.570068359375,3058.410888671875,17966.58984375,32708.48046875
26,2023-11-07,70600,70900,70000,70900,17228731,0.0,-98451291700,-8734805900,-183601734500,290787832100,8.8,1.4,2.04,2443.9599609375,4365.97998046875,13518.7802734375,3444.889892578125,3057.27001953125,17670.16015625,32271.8203125
27,2023-11-08,71300,71400,69700,69900,12901310,-1.4104372355430184,8670946500,-7220020600,7807766500,-9258692400,8.68,1.38,2.07,2421.6201171875,4378.3798828125,13639.8603515625,3471.4599609375,3052.373046875,17568.4609375,32166.48046875
28,2023-11-09,69900,70800,69600,70300,12301373,0.5722460658082975,-10813736900,-1073201000,-138597099400,150484037300,8.73,1.38,2.05,2427.080078125,4382.77978515625,13650.41015625,3472.669921875,3053.279052734375,17511.2890625,32646.4609375
29,2023-11-10,70000,70500,69500,70500,9684347,0.2844950213371266,3341127700,-2029823100,-43228693700,41917389100,8.75,1.39,2.05,2409.659912109375,4347.35009765625,13521.4501953125,3452.340087890625,3038.969970703125,17203.259765625,32568.109375
30,2023-11-13,71300,71300,70300,70400,9246919,-0.14184397163120568,72875819900,-2124874500,-94121097800,23370152400,8.74,1.39,2.05,2403.760009765625,4415.240234375,13798.1103515625,3591.739990234375,3046.532958984375,17426.2109375,32585.109375
31,2023-11-14,71000,71100,70600,70800,9567984,0.5681818181818182,194168511000,-2876480800,-159585257600,-31706772600,8.79,1.39,2.04,2433.25,4411.5498046875,13767.740234375,3556.75,3056.070068359375,17396.859375,32695.9296875
32,2023-11-15,71600,72200,71500,72200,20148677,1.977401129943503,373078551900,-8821705000,-693752684100,329495837200,8.96,1.42,2.0,2486.669921875,4495.7001953125,14094.3798828125,3685.570068359375,3072.8349609375,18079.0,33519.69921875
33,2023-11-16,72500,73000,72300,72800,15860451,0.8310249307479225,-19684146400,-4970674700,-330268006700,354922827800,9.04,1.43,1.98,2488.179931640625,4502.8798828125,14103.83984375,3712.090087890625,3050.926025390625,17832.8203125,33424.41015625
34,2023-11-17,72300,73000,72300,72500,11494644,-0.4120879120879121,-37041281100,-9007810400,-150362399200,196411490700,9.0,1.43,1.99,2469.85009765625,4508.240234375,14113.669921875,3724.10009765625,3054.3701171875,17454.189453125,33585.19921875
35,2023-11-20,72100,73000,72100,72700,10610157,0.27586206896551724,122443190900,-3417301200,-156320084300,37294194600,9.02,1.43,1.99,2491.199951171875,4514.02001953125,14125.48046875,3748.64990234375,3068.319091796875,17778.0703125,33388.03125
36,2023-11-21,73100,73400,72700,72800,9712881,0.1375515818431912,16931100600,-3088483400,-93751384600,79908767400,9.04,1.43,1.98,2510.419921875,4547.3798828125,14284.5302734375,3805.81005859375,3067.93310546875,17733.890625,33354.140625
37,2023-11-22,72200,73000,71900,72800,11105143,0.0,-115854800400,-3107481100,-42866721200,161829002700,9.04,1.43,1.98,2511.699951171875,4538.18994140625,14199.98046875,3732.7900390625,3043.611083984375,17734.599609375,33451.828125
38,2023-11-23,73000,73200,72200,72400,6775614,-0.5494505494505495,-47275980800,272407700,19209801500,27793771600,8.99,1.42,1.99,2514.9599609375,4556.6201171875,14265.8603515625,3744.9599609375,3061.85595703125,17910.83984375,
39,2023-11-24,72400,72600,71700,71700,6676685,-0.9668508287292817,11161387000,-627378600,28704207100,-39238215500,8.9,1.41,2.01,2496.6298828125,,,,3040.971923828125,17559.419921875,33625.53125
40,2023-11-27,71500,72100,71100,71300,9113857,-0.5578800557880056,61582872600,1667664900,20341741700,-83592279200,8.85,1.4,2.03,2495.659912109375,4559.33984375,14250.849609375,3747.929931640625,3031.699951171875,17525.060546875,33447.671875
41,2023-11-28,71400,72700,71300,72700,13283081,1.9635343618513323,136541696400,-1600168700,-175196383500,40254855800,9.02,1.43,1.99,2521.760009765625,4550.43017578125,14241.01953125,3739.31005859375,3038.550048828125,17354.140625,33408.390625
42,2023-11-29,72400,72800,72200,72700,9283933,0.0,-113505270100,-1805623600,-50628459400,165939353100,9.02,1.43,1.99,2519.81005859375,4554.89013671875,14281.759765625,3718.35009765625,3021.68701171875,16993.439453125,33321.21875
43,2023-11-30,72700,72800,72200,72800,15783714,0.1375515818431912,88434628800,-3497291600,-21946060800,-62991276400,9.04,1.43,1.98,2535.2900390625,4550.580078125,14258.490234375,3753.360107421875,3029.673095703125,17042.880859375,33486.890625
44,2023-12-01,72400,72500,71700,72000,9871284,-1.098901098901099,-64395670000,1704708300,78995989200,-16305027500,8.94,1.42,2.01,2505.010009765625,4567.7998046875,14226.2197265625,3724.580078125,3031.635986328125,16830.30078125,33431.51171875
45,2023-12-04,72800,72900,72400,72600,10229267,0.8333333333333334,28767012400,-2209920700,-137463221000,110906129300,9.01,1.43,1.99,2514.949951171875,4594.6298828125,14305.0302734375,3738.27001953125,3022.9140625,16646.05078125,33231.26953125
46,2023-12-05,72300,72400,71200,71200,12129682,-1.9283746556473829,-75737062900,2252390700,141197428600,-67712756400,8.84,1.4,2.03,2494.280029296875,4569.77978515625,14185.490234375,3693.43994140625,2972.2958984375,16327.8603515625,32775.8203125
47,2023-12-06,71800,72100,71600,71700,8123087,0.7022471910112359,42145876400,-3254756600,-79229637700,40338517900,8.9,1.41,2.01,2495.3798828125,4567.18017578125,14229.91015625,3672.39990234375,2968.93310546875,16463.259765625,33445.8984375
48,2023-12-07,71800,71900,71100,71500,8862017,-0.2789400278940028,-103752207900,-491279100,-3906640900,108150127900,8.87,1.41,2.02,2492.070068359375,4549.33984375,14146.7099609375,3645.820068359375,2966.2060546875,16345.8896484375,32858.30859375
49,2023-12-08,72100,72800,71900,72600,10859463,1.5384615384615385,159402334600,771157100,-261516888900,101343397200,9.01,1.43,1.99,2517.85009765625,4585.58984375,14339.990234375,3747.5400390625,2969.55908203125,16334.3701171875,32307.859375
